"board","board_index","decision_node","acting_player","combo","reach_probability","check_frequency","bet_frequency","ev_check","ev_bet","mixed_ev"
"As 7h 2d","56","BTN_STAB","BTN","JcKc","102.776","1","0","8.07795","7.48313","8.07795"
"As 7h 2d","56","BTN_STAB","BTN","JcAc","106.415","0.528679","0.471321","72.956","72.9772","72.965992005200007"
"As 7h 2d","56","BTN_STAB","BTN","JcAd","25.8607","0.663979","0.336021","73.4198","73.6237","73.4883146819"
"As 7h 2d","56","BTN_STAB","BTN","JcAh","25.9219","0.676651","0.323349","72.9805","73.1363","73.030877774200007"
"As 7h 2d","56","BTN_STAB","BTN","JdJh","89.2821","0.901416","0.098584","26.1887","26.2399","26.1937475008"
"As 7h 2d","56","BTN_STAB","BTN","JdJs","88.9902","0.801359","0.198641","26.1056","26.2057","26.1254839641"
"As 7h 2d","56","BTN_STAB","BTN","JdQd","64.2936","0.734727","0.265273","13.8402","13.9477","13.8687168475"
"As 7h 2d","56","BTN_STAB","BTN","JdKd","105.316","0.891653","0.108347","12.8241","12.7715","12.8184009478"
"As 7h 2d","56","BTN_STAB","BTN","JdAc","25.9754","0.806889","0.193111","73.4019","73.4897","73.4188551458"
"As 7h 2d","56","BTN_STAB","BTN","JdAd","108.33","0.54529","0.45471","75.9255","75.9368","75.930638223000017"
"As 7h 2d","56","BTN_STAB","BTN","JdAh","26.2254","0.998586","0.001414","73.2543","73.2136","73.2542424502"
"As 7h 2d","56","BTN_STAB","BTN","JhJs","89.0927","0.830676","0.169324","26.104","26.1635","26.114074778"
"As 7h 2d","56","BTN_STAB","BTN","JhQh","64.4075","0.720915","0.279085","13.8194","13.8954","13.84061046"
"As 7h 2d","56","BTN_STAB","BTN","JhKh","105.654","0.896732","0.103268","12.7808","12.7543","12.778063398"
"As 7h 2d","56","BTN_STAB","BTN","JhAc","26.0136","0.823959","0.176041","73.4359","73.5177","73.4503001538"
"As 7h 2d","56","BTN_STAB","BTN","JhAd","26.2043","0.988611","0.011389","73.7175","73.7325","73.717670835"
"As 7h 2d","56","BTN_STAB","BTN","JhAh","108.677","0.518385","0.481615","75.593","75.597","75.59492646"
"As 7h 2d","56","BTN_STAB","BTN","JsQs","64.9139","0.632671","0.367329","15.58","15.5974","15.5863915246"
"As 7h 2d","56","BTN_STAB","BTN","JsKs","106.115","0.841838","0.158162","14.7787","14.7072","14.767391417"
"As 7h 2d","56","BTN_STAB","BTN","JsAc","25.9467","0.931795","0.068205","73.5889","73.7449","73.59953998"
"As 7h 2d","56","BTN_STAB","BTN","JsAd","26.1393","0.984608","0.015392","73.8639","73.8878","73.864267868800013"
"As 7h 2d","56","BTN_STAB","BTN","JsAh","26.1974","0.996728","0.003272","73.4372","73.4078","73.4371038032"
"As 7h 2d","56","BTN_STAB","BTN","QcQd","37.2624","1","0","32.0795","31.957","32.0795"
"As 7h 2d","56","BTN_STAB","BTN","QcQh","37.2986","1","0","32.0675","31.9438","32.0675"
"As 7h 2d","56","BTN_STAB","BTN","QcQs","37.6362","1","0","32.084","31.7204","32.084"
"As 7h 2d","56","BTN_STAB","BTN","QcKc","95.3544","1","0","10.1814","9.3211","10.1814"
"As 7h 2d","56","BTN_STAB","BTN","QcKd","47.1696","1","0","11.5077","10.2296","11.5077"
"As 7h 2d","56","BTN_STAB","BTN","QcKh","47.2733","1","0","11.5246","10.164","11.5246"
"As 7h 2d","56","BTN_STAB","BTN","QcKs","47.5497","1","0","11.9241","10.6133","11.9241"
"As 7h 2d","56","BTN_STAB","BTN","QcAc","25.1365","0.3546","0.6454","82.7248","82.8245","82.78914638"
"As 7h 2d","56","BTN_STAB","BTN","QcAd","99.2265","0.559737","0.440263","82.8979","82.7865","82.848854701800008"
"As 7h 2d","56","BTN_STAB","BTN","QcAh","99.4078","0.561191","0.438809","82.5041","82.425299999999993","82.469521850799993"
"As 7h 2d","56","BTN_STAB","BTN","QdQh","37.6745","1","0","32.8549","32.583","32.8549"
"As 7h 2d","56","BTN_STAB","BTN","QdQs","38.0199","1","0","32.8931","32.4831","32.8931"
"As 7h 2d","56","BTN_STAB","BTN","QdKc","46.8304","1","0","10.7035","9.63973","10.7035"
"As 7h 2d","56","BTN_STAB","BTN","QdKd","97.8914","0.967144","0.032856","14.841","14.8658","14.8418148288"
"As 7h 2d","56","BTN_STAB","BTN","QdKh","47.7752","1","0","11.9635","10.4819","11.9635"
"As 7h 2d","56","BTN_STAB","BTN","QdKs","48.0574","1","0","12.362","10.8988","12.362"
"As 7h 2d","56","BTN_STAB","BTN","QdAc","99.5565","0.70447","0.29553","82.5783","82.6124","82.588377573"
"As 7h 2d","56","BTN_STAB","BTN","QdAd","25.5931","0.112501","0.887499","85.3408","85.638","85.6045647028"
"As 7h 2d","56","BTN_STAB","BTN","QdAh","100.464","0.751702","0.248298","82.5274","82.5021","82.5211180606"
"As 7h 2d","56","BTN_STAB","BTN","QhQs","38.0518","1","0","32.8746","32.4199","32.8746"
"As 7h 2d","56","BTN_STAB","BTN","QhKc","46.8764","1","0","10.6915","9.61661","10.6915"
"As 7h 2d","56","BTN_STAB","BTN","QhKd","47.7162","1","0","11.9345","10.5084","11.9345"
"As 7h 2d","56","BTN_STAB","BTN","QhKh","98.1663","0.964806","0.035194","14.7927","14.8307","14.794037372000002"
"As 7h 2d","56","BTN_STAB","BTN","QhKs","48.102","1","0","12.347","10.8574","12.347"
"As 7h 2d","56","BTN_STAB","BTN","QhAc","99.6349","0.680569","0.319431","82.6603","82.5811","82.635001064800008"
"As 7h 2d","56","BTN_STAB","BTN","QhAd","100.348","0.757033","0.242967","82.9725","82.9221","82.960254463199988"
"As 7h 2d","56","BTN_STAB","BTN","QhAh","25.663","0.020513","0.979487","85.0698","85.3147","85.3096763663"
"As 7h 2d","56","BTN_STAB","BTN","QsKc","47.2722","1","0","10.8409","9.84843","10.8409"
"As 7h 2d","56","BTN_STAB","BTN","QsKd","48.1133","1","0","12.0713","10.7698","12.0713"
"As 7h 2d","56","BTN_STAB","BTN","QsKh","48.2164","1","0","12.0883","10.7101","12.0883"
"As 7h 2d","56","BTN_STAB","BTN","QsKs","99.7917","0.891996","0.108004","16.7056","16.7038","16.705405592800002"
"As 7h 2d","56","BTN_STAB","BTN","QsAc","100.611","0.55758","0.44242","81.9573","81.9887","81.971191987999987"
"As 7h 2d","56","BTN_STAB","BTN","QsAd","101.355","0.623069","0.376931","82.2698","82.3197","82.2886088569"
"As 7h 2d","56","BTN_STAB","BTN","QsAh","101.571","0.629251","0.370749","81.8687","81.9368","81.8939480069"
"As 7h 2d","56","BTN_STAB","BTN","KcAd","28.713","0.365812","0.634188","99.0385","98.9437","98.9783789776"
"As 7h 2d","56","BTN_STAB","BTN","KcAh","28.7482","0.294302","0.705698","99.3127","99.1553","99.2016231348"
"As 7h 2d","56","BTN_STAB","BTN","KdAc","29.0276","0.401575","0.598425","98.1095","98.0793","98.091427565"
"As 7h 2d","56","BTN_STAB","BTN","KdAh","29.2941","0.40258","0.59742","98.8539","98.8854","98.87271873"
"As 7h 2d","56","BTN_STAB","BTN","KhAc","29.1067","0.40759","0.59241","98.0045","97.9547","97.974997982"
"As 7h 2d","56","BTN_STAB","BTN","KhAd","29.2955","0.40951","0.59049","98.6144","98.618","98.616525764"
"As 7h 2d","56","BTN_STAB","BTN","KsAc","29.2968","0.345403","0.654597","96.96","97.0952","97.0485015144"
"As 7h 2d","56","BTN_STAB","BTN","KsAd","29.5346","0.359277","0.640723","97.4496","97.6493","97.5775523831"
"As 7h 2d","56","BTN_STAB","BTN","KsAh","29.5663","0.346668","0.653332","97.6803","97.92","97.8369036804"
"As 6h 5d","57","BTN_STAB","BTN","2c2d","60.2109","0.676234","0.323766","17.5116","17.4394","17.4882240948"
"As 6h 5d","57","BTN_STAB","BTN","2c2h","60.2112","0.662969","0.337031","17.552","17.459","17.520656117"
"As 6h 5d","57","BTN_STAB","BTN","2c2s","60.5126","0.758486","0.241514","17.3391","17.3113","17.3323859108"
"As 6h 5d","57","BTN_STAB","BTN","2cAc","12.7585","1","0","54.4044","52.7875","54.4044"
"As 6h 5d","57","BTN_STAB","BTN","2d2h","60.2117","0.504184","0.495816","17.8431","17.8689","17.855892052799998"
"As 6h 5d","57","BTN_STAB","BTN","2d2s","60.5128","0.541871","0.458129","17.649","17.7572","17.698569557800003"
"As 6h 5d","57","BTN_STAB","BTN","2dAd","12.8594","1","0","58.2151","56.8317","58.2151"
"As 6h 5d","57","BTN_STAB","BTN","2h2s","60.5131","0.535929","0.464071","17.6914","17.7672","17.726576581800003"
"As 6h 5d","57","BTN_STAB","BTN","2hAh","12.8617","1","0","57.8671","56.3154","57.8671"
"As 6h 5d","57","BTN_STAB","BTN","3c3d","55.7453","0.515763","0.484237","18.7695","18.7069","18.7391867638"
"As 6h 5d","57","BTN_STAB","BTN","3c3h","55.7454","0.529709","0.470291","18.8133","18.7313","18.774736138"
"As 6h 5d","57","BTN_STAB","BTN","3c3s","56.1041","0.681281","0.318719","18.5383","18.526","18.5343797563"
"As 6h 5d","57","BTN_STAB","BTN","3c5c","12.6903","0","1","29.7235","30.3945","30.3945"
"As 6h 5d","57","BTN_STAB","BTN","3cAc","71.0891","1","0","54.9268","53.8152","54.9268"
"As 6h 5d","57","BTN_STAB","BTN","3d3h","55.7446","0.305536","0.694464","19.0867","19.1091","19.1022559936"
"As 6h 5d","57","BTN_STAB","BTN","3d3s","56.1032","0.363764","0.636236","18.847","18.9894","18.9376000064"
"As 6h 5d","57","BTN_STAB","BTN","3dAd","71.6492","1","0","58.6539","57.9938","58.6539"
"As 6h 5d","57","BTN_STAB","BTN","3h3s","56.103","0.397785","0.602215","18.8913","18.9845","18.947426438"
"As 6h 5d","57","BTN_STAB","BTN","3h5h","12.689","0","1","34.7043","35.2673","35.2673"
"As 6h 5d","57","BTN_STAB","BTN","3hAh","71.6613","1","0","58.326","57.4165","58.326"
"As 6h 5d","57","BTN_STAB","BTN","3s5s","12.805","0","1","34.7988","35.3755","35.3755"
"As 6h 5d","57","BTN_STAB","BTN","4c4d","59.6911","0.458356","0.541644","19.6823","19.7089","19.6967077304"
"As 6h 5d","57","BTN_STAB","BTN","4c4h","59.6756","0.544855","0.455145","19.7393","19.7374","19.7384352245"
"As 6h 5d","57","BTN_STAB","BTN","4c4s","60.0275","0.856175","0.143825","19.4515","19.3942","19.443258827500003"
"As 6h 5d","57","BTN_STAB","BTN","4c5c","82.5868","0.037034","0.962966","30.441","30.4667","30.4657482262"
"As 6h 5d","57","BTN_STAB","BTN","4c6c","6.32892","6E-06","0.999994","31.1483","31.2969","31.2968991084"
"As 6h 5d","57","BTN_STAB","BTN","4cAc","72.7911","1","0","55.6285","54.9029","55.6285"
"As 6h 5d","57","BTN_STAB","BTN","4d4h","59.6825","0.368189","0.631811","19.947","20.0132","19.9888258882"
"As 6h 5d","57","BTN_STAB","BTN","4d4s","60.0334","0.542947","0.457053","19.6825","19.7211","19.7001422458"
"As 6h 5d","57","BTN_STAB","BTN","4d6d","6.33216","0","1","36.0215","36.8371","36.8371"
"As 6h 5d","57","BTN_STAB","BTN","4dAd","73.3697","1","0","59.2741","59.1205","59.2741"
"As 6h 5d","57","BTN_STAB","BTN","4h4s","60.0195","0.407331","0.592669","19.759","19.7124","19.731381624599997"
"As 6h 5d","57","BTN_STAB","BTN","4h5h","82.5754","0.002188","0.997812","35.4625","35.5002","35.5001175124"
"As 6h 5d","57","BTN_STAB","BTN","4hAh","73.371","1","0","58.9554","58.5736","58.9554"
"As 6h 5d","57","BTN_STAB","BTN","4s5s","83.3169","0","1","35.5885","35.9277","35.9277"
"As 6h 5d","57","BTN_STAB","BTN","4s6s","6.38599","0","1","36.0652","36.8267","36.8267"
"As 6h 5d","57","BTN_STAB","BTN","5c5h","70.4197","0","1","129.105","129.997","129.997"
"As 6h 5d","57","BTN_STAB","BTN","5c5s","70.6135","0","1","129.539","130.423","130.423"
"As 6h 5d","57","BTN_STAB","BTN","5c6c","56.2096","0","1","86.475","87.9003","87.9003"
"As 6h 5d","57","BTN_STAB","BTN","5c7c","6.70989","0","1","30.3247","30.7317","30.7317"
"As 6h 5d","57","BTN_STAB","BTN","5cAc","82.1047","0.513314","0.486686","91.3498","91.2696","91.3107677828"
"As 6h 5d","57","BTN_STAB","BTN","5h5s","70.6078","0","1","129.721","130.631","130.631"
"As 6h 5d","57","BTN_STAB","BTN","5h7h","6.71157","0","1","35.3821","36.1016","36.1016"
"As 6h 5d","57","BTN_STAB","BTN","5hAh","82.6634","0.333712","0.666288","93.6343","93.5717","93.5925903712"
"As 6h 5d","57","BTN_STAB","BTN","5s6s","56.5458","0","1","87.3035","89.048","89.048"
"As 6h 5d","57","BTN_STAB","BTN","5s7s","6.7677","0","1","35.5654","35.819","35.819"
"As 6h 5d","57","BTN_STAB","BTN","6c6d","107.35","5.3E-05","0.999947","133.042","133.246","133.245989188"
"As 6h 5d","57","BTN_STAB","BTN","6c6s","107.577","0","1","133.129","133.569","133.569"
"As 6h 5d","57","BTN_STAB","BTN","6c7c","60.4649","0.021529","0.978471","30.7633","30.777","30.7767050527"
"As 6h 5d","57","BTN_STAB","BTN","6c8c","18.0205","6.6E-05","0.999934","29.2605","29.9049","29.904857469600003"
"As 6h 5d","57","BTN_STAB","BTN","6cKc","10.7121","1","0","27.1838","25.403","27.1838"
"As 6h 5d","57","BTN_STAB","BTN","6cAc","8.47351","0","1","101.904","102.626","102.626"
"As 6h 5d","57","BTN_STAB","BTN","6d6s","107.646","0","1","133.064","134.02","134.02"
"As 6h 5d","57","BTN_STAB","BTN","6d7d","60.5404","0","1","35.8304","36.1377","36.1377"
"As 6h 5d","57","BTN_STAB","BTN","6d8d","18.06","0","1","34.3142","35.3285","35.3285"
"As 6h 5d","57","BTN_STAB","BTN","6dKd","10.8348","1","0","32.1436","31.6761","32.1436"
"As 6h 5d","57","BTN_STAB","BTN","6dAd","8.53929","0","1","106.945","110.678","110.678"
"As 6h 5d","57","BTN_STAB","BTN","6s7s","61.0174","0","1","35.9825","36.3961","36.3961"
"As 6h 5d","57","BTN_STAB","BTN","6s8s","18.2201","0","1","34.434","35.3438","35.3438"
"As 6h 5d","57","BTN_STAB","BTN","6sKs","10.874","1","0","32.7442","32.0975","32.7442"
"As 6h 5d","57","BTN_STAB","BTN","7c7d","136.378","0.526815","0.473185","19.8316","19.8168","19.824596862"
"As 6h 5d","57","BTN_STAB","BTN","7c7h","136.338","0.525743","0.474257","19.8428","19.8473","19.8449341565"
"As 6h 5d","57","BTN_STAB","BTN","7c7s","137.104","0.742137","0.257863","19.5226","19.528","19.5239924602"
"As 6h 5d","57","BTN_STAB","BTN","7c8c","53.0872","0","1","51.8294","53.97","53.97"
"As 6h 5d","57","BTN_STAB","BTN","7c9c","7.18601","0","1","30.5743","33.7791","33.7791"
"As 6h 5d","57","BTN_STAB","BTN","7cAc","16.7199","1","0","59.4609","59.0992","59.4609"
"As 6h 5d","57","BTN_STAB","BTN","7d7h","136.473","0.416018","0.583982","20.1524","20.1239","20.135756512999997"
"As 6h 5d","57","BTN_STAB","BTN","7d7s","137.249","0.621588","0.378412","19.8415","19.8081","19.8288610392"
"As 6h 5d","57","BTN_STAB","BTN","7d8d","53.2308","0","1","55.0924","57.5669","57.5669"
"As 6h 5d","57","BTN_STAB","BTN","7d9d","7.2198","0","1","34.5854","38.1694","38.1694"
"As 6h 5d","57","BTN_STAB","BTN","7dAd","16.8777","0.999704","0.000296","63.4231","63.4036","63.423094228"
"As 6h 5d","57","BTN_STAB","BTN","7h7s","137.206","0.618943","0.381057","19.8506","19.8447","19.8483517637"
"As 6h 5d","57","BTN_STAB","BTN","7h8h","53.1644","0","1","55.1888","57.5426","57.5426"
"As 6h 5d","57","BTN_STAB","BTN","7h9h","7.21298","0","1","34.6517","38.3493","38.3493"
"As 6h 5d","57","BTN_STAB","BTN","7hAh","16.8695","0.984196","0.015804","62.9838","63.0205","62.984380006799995"
"As 6h 5d","57","BTN_STAB","BTN","7s8s","53.8191","0","1","55.3051","58.5047","58.5047"
"As 6h 5d","57","BTN_STAB","BTN","7s9s","7.30342","0","1","35.104","38.7346","38.7346"
"As 6h 5d","57","BTN_STAB","BTN","8c8d","144.659","0.589481","0.410519","19.2434","19.2335","19.239335861900003"
"As 6h 5d","57","BTN_STAB","BTN","8c8h","144.609","0.599982","0.400018","19.2431","19.2417","19.2425399748"
"As 6h 5d","57","BTN_STAB","BTN","8c8s","145.58","0.743163","0.256837","18.9687","18.9477","18.963306423"
"As 6h 5d","57","BTN_STAB","BTN","8c9c","48.1466","0","1","28.4788","29.344","29.344"
"As 6h 5d","57","BTN_STAB","BTN","8cTc","13.2701","1","0","10.9778","9.92301","10.9778"
"As 6h 5d","57","BTN_STAB","BTN","8cAc","42.1014","0.935454","0.064546","59.1285","59.167","59.130985021"
"As 6h 5d","57","BTN_STAB","BTN","8d8h","144.881","0.513746","0.486254","19.6002","19.6094","19.6046735368"
"As 6h 5d","57","BTN_STAB","BTN","8d8s","145.853","0.627616","0.372384","19.3317","19.3067","19.3223904"
"As 6h 5d","57","BTN_STAB","BTN","8d9d","48.4021","0","1","32.5396","33.931","33.931"
"As 6h 5d","57","BTN_STAB","BTN","8dTd","13.375","0.816396","0.183604","14.9102","14.6618","14.8645927664"
"As 6h 5d","57","BTN_STAB","BTN","8dAd","42.5313","0.908897","0.091103","63.1055","63.2432","63.1180448831"
"As 6h 5d","57","BTN_STAB","BTN","8h8s","145.81","0.637937","0.362063","19.3289","19.3195","19.3254966078"
"As 6h 5d","57","BTN_STAB","BTN","8h9h","48.3639","0","1","32.6003","33.9928","33.9928"
"As 6h 5d","57","BTN_STAB","BTN","8hTh","13.368","0.839611","0.160389","14.8398","14.6873","14.8153406775"
"As 6h 5d","57","BTN_STAB","BTN","8hAh","42.5125","0.876105","0.123894","62.6839","62.8213","62.7008603517"
"As 6h 5d","57","BTN_STAB","BTN","8s9s","49.0149","0","1","33.099","34.7936","34.7936"
"As 6h 5d","57","BTN_STAB","BTN","8sTs","13.4607","0.560216","0.439784","15.9227","15.9035","15.9142561472"
"As 6h 5d","57","BTN_STAB","BTN","9c9d","144.814","0.75508","0.24492","18.4841","18.5148","18.491619044"
"As 6h 5d","57","BTN_STAB","BTN","9c9h","144.791","0.753429","0.246571","18.4661","18.5091","18.476702553000003"
"As 6h 5d","57","BTN_STAB","BTN","9c9s","145.843","0.827264","0.172736","18.2966","18.2826","18.294181696"
"As 6h 5d","57","BTN_STAB","BTN","9cTc","81.0912","1","0","8.13508","7.73024","8.13508"
"As 6h 5d","57","BTN_STAB","BTN","9cJc","17.4389","1","0","8.73027","7.11603","8.73027"
"As 6h 5d","57","BTN_STAB","BTN","9cKc","42.2005","1","0","7.7897","6.47941","7.7897"
"As 6h 5d","57","BTN_STAB","BTN","9cAc","76.9927","0.795412","0.204588","59.0755","59.0715","59.074681647999995"
"As 6h 5d","57","BTN_STAB","BTN","9d9h","145.322","0.678224","0.321776","18.9206","18.9659","18.9351764528"
"As 6h 5d","57","BTN_STAB","BTN","9d9s","146.419","0.73721","0.26279","18.7579","18.7406","18.753353733"
"As 6h 5d","57","BTN_STAB","BTN","9dTd","81.8435","0.657322","0.342678","12.2543","12.1678","12.224658353"
"As 6h 5d","57","BTN_STAB","BTN","9dJd","17.584","1","0","12.4151","12.063","12.4151"
"As 6h 5d","57","BTN_STAB","BTN","9dKd","42.8042","0.964365","0.035635","12.0069","12.0353","12.007912034"
"As 6h 5d","57","BTN_STAB","BTN","9dAd","77.9573","0.696118","0.303882","62.9284","62.9269","62.927944177"
"As 6h 5d","57","BTN_STAB","BTN","9h9s","146.369","0.733232","0.266768","18.7348","18.7317","18.7339730192"
"As 6h 5d","57","BTN_STAB","BTN","9hTh","81.8172","0.664726","0.335274","12.1785","12.1343","12.1636808892"
"As 6h 5d","57","BTN_STAB","BTN","9hJh","17.5784","1","0","12.3465","11.9571","12.3465"
"As 6h 5d","57","BTN_STAB","BTN","9hKh","42.7543","0.995616","0.004384","11.9164","11.9259","11.916441648"
"As 6h 5d","57","BTN_STAB","BTN","9hAh","77.9415","0.717196","0.282804","62.4766","62.4968","62.482312640799989"
"As 6h 5d","57","BTN_STAB","BTN","9sTs","82.4298","0.598588","0.401412","13.5899","13.452","13.5345452852"
"As 6h 5d","57","BTN_STAB","BTN","9sJs","17.6808","0.999999","1E-06","13.5502","13.1785","13.5501996283"
"As 6h 5d","57","BTN_STAB","BTN","9sKs","43.1115","0.634653","0.365347","13.6373","13.6467","13.6407342618"
"As 6h 5d","57","BTN_STAB","BTN","TcTd","122.135","0.941807","0.058193","21.1281","21.1251","21.127925421"
"As 6h 5d","57","BTN_STAB","BTN","TcTh","122.136","0.912929","0.087071","21.1422","21.1382","21.141851716"
"As 6h 5d","57","BTN_STAB","BTN","TcTs","122.152","0.930113","0.069887","21.0734","21.1087","21.0758670111"
"As 6h 5d","57","BTN_STAB","BTN","TcJc","97.1205","0.967286","0.032714","7.7892","7.80833","7.78982581882"
"As 6h 5d","57","BTN_STAB","BTN","TcQc","63.1737","0.925023","0.074976","8.55583","8.55515","8.55577046049"
"As 6h 5d","57","BTN_STAB","BTN","TcKc","103.796","0.959649","0.040351","6.97644","6.97836","6.97651747392"
"As 6h 5d","57","BTN_STAB","BTN","TcAc","120.179","0.953901","0.046099","62.4909","62.4786","62.4903329823"
"As 6h 5d","57","BTN_STAB","BTN","TdTh","122.812","0.865084","0.134916","21.6801","21.6316","21.673556574"
"As 6h 5d","57","BTN_STAB","BTN","TdTs","122.883","0.808868","0.191132","21.6558","21.6613","21.656851226"
"As 6h 5d","57","BTN_STAB","BTN","TdJd","98.1013","0.65979","0.34021","11.9568","11.9632","11.958977344"
"As 6h 5d","57","BTN_STAB","BTN","TdQd","63.8725","0.800554","0.199446","12.8731","12.9191","12.882274516"
"As 6h 5d","57","BTN_STAB","BTN","TdKd","105.436","0.65404","0.34596","11.623","11.713","11.6541364"
"As 6h 5d","57","BTN_STAB","BTN","TdAd","121.972","0.848642","0.151358","65.9438","65.9899","65.950777603799992"
"As 6h 5d","57","BTN_STAB","BTN","ThTs","122.879","0.832526","0.167474","21.6576","21.666","21.6590067816"
"As 6h 5d","57","BTN_STAB","BTN","ThJh","98.0909","0.67581","0.32419","11.8189","11.8837","11.839907512"
"As 6h 5d","57","BTN_STAB","BTN","ThQh","63.8721","0.81433","0.18567","12.7278","12.8338","12.74748102"
"As 6h 5d","57","BTN_STAB","BTN","ThKh","105.332","0.71211","0.28789","11.4456","11.5822","11.484925774"
"As 6h 5d","57","BTN_STAB","BTN","ThAh","121.956","0.888233","0.111767","65.5297","65.5603","65.533120070200013"
"As 6h 5d","57","BTN_STAB","BTN","TsJs","97.9472","0.565403","0.434597","13.4463","13.4598","13.4521670595"
"As 6h 5d","57","BTN_STAB","BTN","TsQs","64.0766","0.709896","0.290104","14.6748","14.6897","14.6791225496"
"As 6h 5d","57","BTN_STAB","BTN","TsKs","105.507","0.419773","0.580227","13.5867","13.7133","13.6601567382"
"As 6h 5d","57","BTN_STAB","BTN","JcJd","96.1934","0.950897","0.049103","24.4155","24.418","24.4156227575"
"As 6h 5d","57","BTN_STAB","BTN","JcJh","96.1754","0.94168","0.05832","24.4195","24.419","24.41947084"
"As 6h 5d","57","BTN_STAB","BTN","JcJs","96.0352","0.979442","0.020558","24.296","24.3036","24.2961562408"
"As 6h 5d","57","BTN_STAB","BTN","JcQc","69.2483","0.97177","0.02823","9.07861","9.08635","9.0788285002"
"As 6h 5d","57","BTN_STAB","BTN","JcKc","113.33","1","0","7.96883","7.5821","7.96883"
"As 6h 5d","57","BTN_STAB","BTN","JcAc","116.129","0.576745","0.423255","69.3247","69.4169","69.363724111"
"As 6h 5d","57","BTN_STAB","BTN","JcAd","28.2584","0.832233","0.167767","69.9889","70.0382","69.9971709131"
"As 6h 5d","57","BTN_STAB","BTN","JcAh","28.2579","0.880816","0.119184","69.4529","69.5057","69.4591929152"
"As 6h 5d","57","BTN_STAB","BTN","JdJh","96.6941","0.959919","0.040081","24.9292","24.894","24.9277891488"
"As 6h 5d","57","BTN_STAB","BTN","JdJs","96.5279","0.853558","0.146442","24.8418","24.8178","24.838285392"
"As 6h 5d","57","BTN_STAB","BTN","JdQd","69.9153","0.7981","0.2019","13.1101","13.0859","13.10521402"
"As 6h 5d","57","BTN_STAB","BTN","JdKd","114.951","0.899949","0.100051","12.2077","12.1874","12.2056689647"
"As 6h 5d","57","BTN_STAB","BTN","JdAc","28.1823","0.945345","0.054655","69.9082","69.8667","69.90593181749999"
"As 6h 5d","57","BTN_STAB","BTN","JdAd","117.699","0.446715","0.553285","72.8804","72.8378","72.856830059"
"As 6h 5d","57","BTN_STAB","BTN","JdAh","28.4279","1","0","69.8551","69.535","69.8551"
"As 6h 5d","57","BTN_STAB","BTN","JhJs","96.5021","0.886048","0.113952","24.8264","24.8198","24.8256479168"
"As 6h 5d","57","BTN_STAB","BTN","JhQh","69.906","0.795857","0.204143","13.0149","12.9914","13.0101026395"
"As 6h 5d","57","BTN_STAB","BTN","JhKh","114.798","0.926535","0.073465","12.0809","12.0776","12.0806575655"
"As 6h 5d","57","BTN_STAB","BTN","JhAc","28.1738","0.846496","0.153504","69.8923","69.8822","69.890749609600007"
"As 6h 5d","57","BTN_STAB","BTN","JhAd","28.416","1","0","70.3858","70.1647","70.3858"
"As 6h 5d","57","BTN_STAB","BTN","JhAh","117.728","0.50503","0.49497","72.2382","72.2069","72.222707439"
"As 6h 5d","57","BTN_STAB","BTN","JsQs","70.097","0.732533","0.267467","14.6646","14.6728","14.6667932294"
"As 6h 5d","57","BTN_STAB","BTN","JsKs","114.91","0.790196","0.209804","13.8918","13.8687","13.8869535276"
"As 6h 5d","57","BTN_STAB","BTN","JsAc","28.1454","1","0","69.9502","69.8872","69.9502"
"As 6h 5d","57","BTN_STAB","BTN","JsAd","28.3785","1","0","70.4386","70.1517","70.4386"
"As 6h 5d","57","BTN_STAB","BTN","JsAh","28.3901","1","0","69.8989","69.5784","69.8989"
"As 6h 5d","57","BTN_STAB","BTN","QcQd","40.7057","1","0","30.7144","29.6914","30.7144"
"As 6h 5d","57","BTN_STAB","BTN","QcQh","40.7027","1","0","30.7371","29.7243","30.7371"
"As 6h 5d","57","BTN_STAB","BTN","QcQs","40.8422","1","0","30.6929","29.531","30.6929"
"As 6h 5d","57","BTN_STAB","BTN","QcKc","105.286","1","0","10.55","8.84326","10.55"
"As 6h 5d","57","BTN_STAB","BTN","QcKd","51.7126","1","0","11.5337","9.36708","11.5337"
"As 6h 5d","57","BTN_STAB","BTN","QcKh","51.6514","1","0","11.5098","9.33694","11.5098"
"As 6h 5d","57","BTN_STAB","BTN","QcKs","51.7736","1","0","11.7919","9.80382","11.7919"
"As 6h 5d","57","BTN_STAB","BTN","QcAc","27.4274","0.37238","0.62762","78.9451","79.1077","79.047151011999986"
"As 6h 5d","57","BTN_STAB","BTN","QcAd","108.39","0.615429","0.384571","79.3446","79.2972","79.3263713346"
"As 6h 5d","57","BTN_STAB","BTN","QcAh","108.394","0.595583","0.404417","78.7156","78.6892","78.7049233912"
"As 6h 5d","57","BTN_STAB","BTN","QdQh","40.9469","1","0","31.3655","30.352","31.3655"
"As 6h 5d","57","BTN_STAB","BTN","QdQs","41.0911","1","0","31.3301","30.3208","31.3301"
"As 6h 5d","57","BTN_STAB","BTN","QdKc","51.4432","1","0","10.898","9.0197","10.898"
"As 6h 5d","57","BTN_STAB","BTN","QdKd","106.996","1","0","14.6639","14.1121","14.6639"
"As 6h 5d","57","BTN_STAB","BTN","QdKh","51.9807","1","0","11.8224","9.51787","11.8224"
"As 6h 5d","57","BTN_STAB","BTN","QdKs","52.1038","1","0","12.1022","10.0173","12.1022"
