"board","board_index","decision_node","acting_player","combo","reach_probability","check_frequency","donk_frequency","ev_check","ev_donk","mixed_ev"
"8s 6h 3d","259","BB_FIRST","BB","7sAs","155.063","0.836096","0.163904","11.4499","11.4069","11.442852127999998"
"8s 6h 3d","259","BB_FIRST","BB","8c8d","199.728","0.541825","0.458175","156.262","156.208","156.23725855"
"8s 6h 3d","259","BB_FIRST","BB","8c8h","199.73","0.545475","0.454525","156.793","156.743","156.77027375"
"8s 6h 3d","259","BB_FIRST","BB","8c9c","193.18","0.713795","0.286205","37.9523","37.8837","37.932666337"
"8s 6h 3d","259","BB_FIRST","BB","8cTc","176.377","1","0","38.4089","38.0445","38.4089"
"8s 6h 3d","259","BB_FIRST","BB","8cJc","185.584","0.990385","0.009615","37.7845","37.7447","37.784117323"
"8s 6h 3d","259","BB_FIRST","BB","8cQc","168.943","0.889253","0.110747","37.4987","37.4781","37.4964186118"
"8s 6h 3d","259","BB_FIRST","BB","8cKc","188.69","0.917676","0.082324","38.7955","38.7265","38.789819644"
"8s 6h 3d","259","BB_FIRST","BB","8cAc","151.398","0.754523","0.245477","40.1092","40.0945","40.1055914881"
"8s 6h 3d","259","BB_FIRST","BB","8d8h","199.73","0.468796","0.531204","156.476","156.227","156.343730204"
"8s 6h 3d","259","BB_FIRST","BB","8d9d","193.18","0.634778","0.365222","43.2221","43.1286","43.187951743"
"8s 6h 3d","259","BB_FIRST","BB","8dTd","176.377","0.939445","0.060555","43.6021","43.5649","43.599847354"
"8s 6h 3d","259","BB_FIRST","BB","8dJd","185.584","0.9429","0.0571","43.2994","43.2359","43.295774149999993"
"8s 6h 3d","259","BB_FIRST","BB","8dQd","168.943","0.796876","0.203124","43.195","43.1163","43.1790141412"
"8s 6h 3d","259","BB_FIRST","BB","8dKd","188.69","0.799454","0.200546","44.7476","44.6944","44.7369309528"
"8s 6h 3d","259","BB_FIRST","BB","8dAd","152.18","0.616334","0.383666","47.3384","47.2295","47.296618772600006"
"8s 6h 3d","259","BB_FIRST","BB","8h9h","193.182","0.666221","0.333779","43.647","43.5752","43.6230346678"
"8s 6h 3d","259","BB_FIRST","BB","8hTh","176.378","0.929637","0.070363","43.751","43.7031","43.7476296123"
"8s 6h 3d","259","BB_FIRST","BB","8hJh","185.586","0.934894","0.065106","43.3982","43.3353","43.3941048326"
"8s 6h 3d","259","BB_FIRST","BB","8hQh","168.945","0.818253","0.181747","43.6433","43.5752","43.6309230293"
"8s 6h 3d","259","BB_FIRST","BB","8hKh","189.078","0.811369","0.188631","45.2174","45.1758","45.2095529504"
"8s 6h 3d","259","BB_FIRST","BB","8hAh","152.182","0.576373","0.423627","47.8368","47.7615","47.8049008869"
"8s 6h 3d","259","BB_FIRST","BB","9c9d","195.888","0.771126","0.228874","34.3758","34.2846","34.3549266912"
"8s 6h 3d","259","BB_FIRST","BB","9c9h","195.888","0.773618","0.226382","34.499","34.4123","34.4793726806"
"8s 6h 3d","259","BB_FIRST","BB","9c9s","195.998","0.772402","0.227598","34.4484","34.389","34.4348806788"
"8s 6h 3d","259","BB_FIRST","BB","9cTc","161.352","0.754931","0.245069","22.0237","21.9577","22.007525446"
"8s 6h 3d","259","BB_FIRST","BB","9cTd","7.77146","0.851912","0.148089","23.0794","23.0355","23.0729219723"
"8s 6h 3d","259","BB_FIRST","BB","9cTh","7.77146","0.840914","0.159086","23.0626","22.9923","23.0514162542"
"8s 6h 3d","259","BB_FIRST","BB","9cTs","7.77153","0.614215","0.385785","23.1197","22.9379","23.049564287"
"8s 6h 3d","259","BB_FIRST","BB","9cJc","170.66","0.999822","0.000178","6.4982","6.45167","6.4981917176599993"
"8s 6h 3d","259","BB_FIRST","BB","9cQc","148.347","0.995024","0.004976","6.5807","6.56391","6.58061645296"
"8s 6h 3d","259","BB_FIRST","BB","9cKc","183.608","0.998591","0.001409","6.06901","6.04611","6.0689777339"
"8s 6h 3d","259","BB_FIRST","BB","9cAc","185.66","0.893337","0.106663","7.14793","7.17243","7.1505432435"
"8s 6h 3d","259","BB_FIRST","BB","9d9h","195.888","0.813517","0.186483","34.9455","34.9205","34.940837925000004"
"8s 6h 3d","259","BB_FIRST","BB","9d9s","195.998","0.781392","0.218608","34.9159","34.8719","34.906281248"
"8s 6h 3d","259","BB_FIRST","BB","9dTc","7.77146","0.40604","0.59396","22.9792","22.7659","22.852508332"
"8s 6h 3d","259","BB_FIRST","BB","9dTd","161.352","0.65267","0.34733","26.9062","26.8294","26.879525056"
"8s 6h 3d","259","BB_FIRST","BB","9dTh","7.77146","0.780021","0.219979","23.6409","23.6301","23.6385242268"
"8s 6h 3d","259","BB_FIRST","BB","9dTs","7.77153","0.863203","0.136797","23.6408","23.6181","23.6376947081"
"8s 6h 3d","259","BB_FIRST","BB","9dJd","170.66","0.517797","0.482203","8.83989","8.71201","8.7782258803599991"
"8s 6h 3d","259","BB_FIRST","BB","9dQd","148.347","0.504464","0.495536","8.98457","8.9078","8.94652770128"
"8s 6h 3d","259","BB_FIRST","BB","9dKd","183.608","0.545595","0.454405","8.49095","8.38706","8.44374186455"
"8s 6h 3d","259","BB_FIRST","BB","9dAd","186.634","0.902008","0.097992","12.2249","12.2272","12.225125381600002"
"8s 6h 3d","259","BB_FIRST","BB","9h9s","195.998","0.81663","0.18337","35.0284","35.0057","35.024237500999995"
"8s 6h 3d","259","BB_FIRST","BB","9hTc","7.77146","0.715857","0.284143","22.9404","22.727","22.8797638838"
"8s 6h 3d","259","BB_FIRST","BB","9hTd","7.77146","0.722021","0.277979","23.6194","23.6249","23.6209288845"
"8s 6h 3d","259","BB_FIRST","BB","9hTh","161.352","0.640261","0.359739","27.0392","26.962","27.0114281492"
"8s 6h 3d","259","BB_FIRST","BB","9hTs","7.77153","0.849595","0.150405","23.6091","23.5668","23.6027378685"
"8s 6h 3d","259","BB_FIRST","BB","9hJh","170.66","0.505678","0.494322","8.85395","8.75438","8.8047303584599987"
"8s 6h 3d","259","BB_FIRST","BB","9hQh","148.347","0.512767","0.487233","8.99605","8.94281","8.97010971508"
"8s 6h 3d","259","BB_FIRST","BB","9hKh","183.989","0.539901","0.460099","8.43457","8.34243","8.39217647814"
"8s 6h 3d","259","BB_FIRST","BB","9hAh","186.634","0.890156","0.109844","12.216","12.2127","12.2156375148"
"8s 6h 3d","259","BB_FIRST","BB","9sTc","7.77594","0.755174","0.244826","22.9355","22.7111","22.8805610456"
"8s 6h 3d","259","BB_FIRST","BB","9sTd","7.77594","0.764447","0.235553","23.6492","23.6152","23.641191198"
"8s 6h 3d","259","BB_FIRST","BB","9sTh","7.77594","0.809365","0.190635","23.6276","23.5684","23.616314408"
"8s 6h 3d","259","BB_FIRST","BB","9sTs","161.446","0.632431","0.367569","27.2275","27.1664","27.2050415341"
"8s 6h 3d","259","BB_FIRST","BB","9sJs","170.76","0.499823","0.500177","8.91599","8.80526","8.86060540079"
"8s 6h 3d","259","BB_FIRST","BB","9sQs","148.434","0.544129","0.455871","9.05832","8.92286","8.99656771434"
"8s 6h 3d","259","BB_FIRST","BB","9sKs","184.547","0.564717","0.435282","8.34685","8.22901","8.2955480222700011"
"8s 6h 3d","259","BB_FIRST","BB","9sAs","186.749","0.907252","0.092748","12.0129","12.0154","12.01313187"
"8s 6h 3d","259","BB_FIRST","BB","TcTd","160.273","0.757534","0.242466","41.6318","41.5294","41.6069714816"
"8s 6h 3d","259","BB_FIRST","BB","TcTh","160.273","0.774336","0.225664","41.6372","41.5627","41.620388031999994"
"8s 6h 3d","259","BB_FIRST","BB","TcTs","160.275","0.814049","0.185951","41.8046","41.7743","41.7989656847"
"8s 6h 3d","259","BB_FIRST","BB","TcJc","141.972","0.98125","0.01875","5.25859","5.25312","5.2584874374999995"
"8s 6h 3d","259","BB_FIRST","BB","TcJd","62.9542","1","0","5.45794","5.06161","5.45794"
"8s 6h 3d","259","BB_FIRST","BB","TcJh","62.9542","1","0","5.45519","5.06256","5.45519"
"8s 6h 3d","259","BB_FIRST","BB","TcJs","62.9542","1","0","5.42688","5.03449","5.42688"
"8s 6h 3d","259","BB_FIRST","BB","TcQc","100.02","0.885031","0.114969","5.34815","5.33927","5.3471290752800007"
"8s 6h 3d","259","BB_FIRST","BB","TcQd","66.6216","1","0","5.55584","5.43666","5.55584"
"8s 6h 3d","259","BB_FIRST","BB","TcQh","66.6216","1","0","5.53077","5.42747","5.53077"
"8s 6h 3d","259","BB_FIRST","BB","TcQs","66.6216","1","0","5.52426","5.38011","5.52426"
"8s 6h 3d","259","BB_FIRST","BB","TcKc","123.752","0.930678","0.069322","4.88159","4.8885","4.88206901502"
"8s 6h 3d","259","BB_FIRST","BB","TcKd","32.6526","1","0","5.22915","4.95314","5.22915"
"8s 6h 3d","259","BB_FIRST","BB","TcKh","32.7223","1","0","5.20694","4.9051","5.20694"
"8s 6h 3d","259","BB_FIRST","BB","TcKs","32.8042","1","0","5.15894","4.80036","5.15894"
"8s 6h 3d","259","BB_FIRST","BB","TcAc","107.85","0.880361","0.119639","6.8625","7.02207","6.8815907952299993"
"8s 6h 3d","259","BB_FIRST","BB","TcAd","176.105","0.935935","0.064065","7.23847","7.31919","7.2436413268"
"8s 6h 3d","259","BB_FIRST","BB","TcAh","176.105","0.965688","0.034312","7.18552","7.29255","7.18919241336"
"8s 6h 3d","259","BB_FIRST","BB","TcAs","176.105","0.974594","0.025406","7.17917","7.25341","7.1810561414399992"
"8s 6h 3d","259","BB_FIRST","BB","TdTh","160.273","0.741368","0.258632","42.2626","42.2246","42.252771984"
"8s 6h 3d","259","BB_FIRST","BB","TdTs","160.275","0.779011","0.220989","42.4442","42.44","42.443271846200005"
"8s 6h 3d","259","BB_FIRST","BB","TdJc","62.9542","1","0","5.50733","5.37115","5.50733"
"8s 6h 3d","259","BB_FIRST","BB","TdJd","141.972","0.575827","0.424173","7.52831","7.6092","7.56262135397"
"8s 6h 3d","259","BB_FIRST","BB","TdJh","62.9542","0.999996","4E-06","5.70958","5.19731","5.70957795092"
"8s 6h 3d","259","BB_FIRST","BB","TdJs","62.9542","0.999999","1E-06","5.67693","5.18523","5.6769295083"
"8s 6h 3d","259","BB_FIRST","BB","TdQc","66.6216","0.875114","0.124886","5.58066","5.58087","5.58068622606"
"8s 6h 3d","259","BB_FIRST","BB","TdQd","100.02","0.518935","0.481065","7.89403","8.0495","7.9688211755500014"
"8s 6h 3d","259","BB_FIRST","BB","TdQh","66.6216","0.999997","3E-06","5.78061","5.6152","5.7806095037700009"
"8s 6h 3d","259","BB_FIRST","BB","TdQs","66.6216","1","0","5.77457","5.57796","5.77457"
"8s 6h 3d","259","BB_FIRST","BB","TdKc","32.6526","0.946304","0.053696","5.12669","5.12547","5.1266244908799994"
"8s 6h 3d","259","BB_FIRST","BB","TdKd","123.752","0.645003","0.354997","7.61112","7.77764","7.6702341004399992"
"8s 6h 3d","259","BB_FIRST","BB","TdKh","32.7223","1","0","5.44781","5.23594","5.44781"
"8s 6h 3d","259","BB_FIRST","BB","TdKs","32.8042","1","0","5.39465","5.13822","5.39465"
"8s 6h 3d","259","BB_FIRST","BB","TdAc","175.163","0.856829","0.143171","7.18527","7.22106","7.19039409009"
"8s 6h 3d","259","BB_FIRST","BB","TdAd","108.43","0.999964","3.6E-05","13.0905","12.6326","13.0904835156"
"8s 6h 3d","259","BB_FIRST","BB","TdAh","176.105","0.816571","0.183429","7.52725","7.40911","7.50557969794"
"8s 6h 3d","259","BB_FIRST","BB","TdAs","176.105","0.830158","0.169842","7.51766","7.35344","7.4897685467600006"
"8s 6h 3d","259","BB_FIRST","BB","ThTs","160.275","0.780188","0.219812","42.4552","42.4582","42.455859436"
"8s 6h 3d","259","BB_FIRST","BB","ThJc","62.9542","1","0","5.50038","5.3453","5.50038"
"8s 6h 3d","259","BB_FIRST","BB","ThJd","62.9542","0.999994","6E-06","5.7041","5.1663","5.7040967732000007"
"8s 6h 3d","259","BB_FIRST","BB","ThJh","141.972","0.555782","0.444218","7.54136","7.63198","7.58161503516"
"8s 6h 3d","259","BB_FIRST","BB","ThJs","62.9542","0.999998","2E-06","5.6697","5.1512","5.669698963"
"8s 6h 3d","259","BB_FIRST","BB","ThQc","66.6216","0.87901","0.12099","5.56998","5.55324","5.5679546274"
"8s 6h 3d","259","BB_FIRST","BB","ThQd","66.6216","0.999984","1.6E-05","5.80281","5.61844","5.80280705008"
"8s 6h 3d","259","BB_FIRST","BB","ThQh","100.02","0.533837","0.466163","7.92971","8.07228","7.99617085891"
"8s 6h 3d","259","BB_FIRST","BB","ThQs","66.6216","1","0","5.7661","5.54911","5.7661"
"8s 6h 3d","259","BB_FIRST","BB","ThKc","32.6526","0.956918","0.043082","5.11956","5.09002","5.11828735772"
"8s 6h 3d","259","BB_FIRST","BB","ThKd","32.6526","1","0","5.47268","5.25074","5.47268"
"8s 6h 3d","259","BB_FIRST","BB","ThKh","124.015","0.628724","0.371276","7.56596","7.71823","7.622494196519999"
"8s 6h 3d","259","BB_FIRST","BB","ThKs","32.8042","1","0","5.38742","5.10248","5.38742"
"8s 6h 3d","259","BB_FIRST","BB","ThAc","175.163","0.853253","0.146747","7.18234","7.1857","7.18283306992"
"8s 6h 3d","259","BB_FIRST","BB","ThAd","176.105","0.784007","0.215993","7.58527","7.41325","7.54811488414"
"8s 6h 3d","259","BB_FIRST","BB","ThAh","108.43","0.999984","1.6E-05","13.0259","12.6169","13.025893456"
"8s 6h 3d","259","BB_FIRST","BB","ThAs","176.105","0.833446","0.166554","7.51392","7.30962","7.4798930177999994"
"8s 6h 3d","259","BB_FIRST","BB","TsJc","62.9549","1","0","5.47674","5.27038","5.47674"
"8s 6h 3d","259","BB_FIRST","BB","TsJd","62.9549","0.999994","6E-06","5.67466","5.10789","5.67465659938"
"8s 6h 3d","259","BB_FIRST","BB","TsJh","62.9549","0.999989","1.1E-05","5.67259","5.10617","5.67258376938"
"8s 6h 3d","259","BB_FIRST","BB","TsJs","141.973","0.555127","0.444873","7.54576","7.62316","7.5801931701999994"
"8s 6h 3d","259","BB_FIRST","BB","TsQc","66.6223","0.902799","0.097201","5.54756","5.49235","5.54219353279"
"8s 6h 3d","259","BB_FIRST","BB","TsQd","66.6223","0.999973","2.7E-05","5.77371","5.55131","5.7737039952"
"8s 6h 3d","259","BB_FIRST","BB","TsQh","66.6223","0.999981","1.9E-05","5.747","5.52059","5.74699569821"
"8s 6h 3d","259","BB_FIRST","BB","TsQs","100.021","0.487358","0.512642","8.03375","7.95193","7.99180563156"
"8s 6h 3d","259","BB_FIRST","BB","TsKc","32.6529","0.960487","0.039513","5.08982","5.03563","5.08767879053"
"8s 6h 3d","259","BB_FIRST","BB","TsKd","32.6529","1","0","5.44045","5.20466","5.44045"
"8s 6h 3d","259","BB_FIRST","BB","TsKh","32.7226","1","0","5.40957","5.15109","5.40957"
"8s 6h 3d","259","BB_FIRST","BB","TsKs","124.326","0.66168","0.33832","7.4581","7.56684","7.4948889168000008"
"8s 6h 3d","259","BB_FIRST","BB","TsAc","175.165","0.844236","0.155764","7.17002","7.15381","7.1674950655600007"
"8s 6h 3d","259","BB_FIRST","BB","TsAd","176.107","0.775086","0.224914","7.56437","7.36878","7.5203790707400007"
"8s 6h 3d","259","BB_FIRST","BB","TsAh","176.107","0.809918","0.190082","7.50303","7.32846","7.46984738526"
"8s 6h 3d","259","BB_FIRST","BB","TsAs","108.431","0.999997","3E-06","12.9556","12.4515","12.9555984877"
"8s 6h 3d","259","BB_FIRST","BB","JcJd","114.047","0.851547","0.148453","53.5545","53.5445","53.55301547"
"8s 6h 3d","259","BB_FIRST","BB","JcJh","114.047","0.851355","0.148645","53.5485","53.5297","53.545705473999995"
"8s 6h 3d","259","BB_FIRST","BB","JcJs","114.047","0.854377","0.145623","53.8656","53.8354","53.8612021854"
"8s 6h 3d","259","BB_FIRST","BB","JcQc","23.2534","0.679588","0.320412","4.67456","4.70875","4.68551488628"
"8s 6h 3d","259","BB_FIRST","BB","JcQd","111.36","0.948875","0.051125","4.86841","4.90471","4.8702658375000007"
"8s 6h 3d","259","BB_FIRST","BB","JcQh","111.36","0.943146","0.056854","4.83669","4.89039","4.8397430598"
"8s 6h 3d","259","BB_FIRST","BB","JcQs","111.36","0.952734","0.047266","4.82146","4.86967","4.8237386938599993"
"8s 6h 3d","259","BB_FIRST","BB","JcKc","45.1362","0.955707","0.044293","4.37827","4.18861","4.36986938962"
"8s 6h 3d","259","BB_FIRST","BB","JcKd","161.201","0.89679","0.10321","4.54915","4.48744","4.5427809108999995"
"8s 6h 3d","259","BB_FIRST","BB","JcKh","161.549","0.936008","0.063992","4.51913","4.48343","4.5168454856"
"8s 6h 3d","259","BB_FIRST","BB","JcKs","161.959","0.936773","0.063227","4.48296","4.42661","4.47939715855"
"8s 6h 3d","259","BB_FIRST","BB","JcAc","101.657","0.902085","0.097915","8.88062","8.82035","8.8747186629500021"
"8s 6h 3d","259","BB_FIRST","BB","JcAd","181.998","0.976357","0.023643","9.32163","9.29552","9.32101268127"
"8s 6h 3d","259","BB_FIRST","BB","JcAh","181.998","0.980481","0.019519","9.25023","9.22256","9.2496899092700016"
"8s 6h 3d","259","BB_FIRST","BB","JcAs","181.998","0.958976","0.041024","9.2455","9.21383","9.24420076992"
"8s 6h 3d","259","BB_FIRST","BB","JdJh","114.047","0.758401","0.241599","54.0841","54.0554","54.0771661087"
"8s 6h 3d","259","BB_FIRST","BB","JdJs","114.047","0.810031","0.189969","54.4353","54.3839","54.425535593399992"
"8s 6h 3d","259","BB_FIRST","BB","JdQc","111.36","0.838303","0.161697","4.8568","4.83438","4.8531747532599994"
"8s 6h 3d","259","BB_FIRST","BB","JdQd","23.2534","0.469778","0.530222","8.66347","8.80591","8.7389948216799986"
"8s 6h 3d","259","BB_FIRST","BB","JdQh","111.36","0.85954","0.14046","5.04506","4.94163","5.0305322222000006"
"8s 6h 3d","259","BB_FIRST","BB","JdQs","111.36","0.871204","0.128797","5.03091","4.93078","5.0180185873"
"8s 6h 3d","259","BB_FIRST","BB","JdKc","161.201","0.904723","0.095277","4.48642","4.423","4.4803775326599995"
"8s 6h 3d","259","BB_FIRST","BB","JdKd","45.1362","0.814896","0.185105","8.76801","8.72093","8.75930402461"
"8s 6h 3d","259","BB_FIRST","BB","JdKh","161.549","0.944132","0.055868","4.68655","4.70472","4.6875651215600005"
"8s 6h 3d","259","BB_FIRST","BB","JdKs","161.959","0.93918","0.06082","4.64594","4.6568","4.6466005052"
"8s 6h 3d","259","BB_FIRST","BB","JdAc","181.008","0.955389","0.044611","9.10961","9.07229","9.10794511748"
"8s 6h 3d","259","BB_FIRST","BB","JdAd","102.213","0.973812","0.026188","15.6708","15.636","15.6698886576"
"8s 6h 3d","259","BB_FIRST","BB","JdAh","181.998","0.980397","0.019603","9.52473","9.49763","9.5241987587"
"8s 6h 3d","259","BB_FIRST","BB","JdAs","181.998","0.98055","0.01945","9.51578","9.49394","9.515355212"
"8s 6h 3d","259","BB_FIRST","BB","JhJs","114.047","0.805085","0.194915","54.4213","54.3601","54.40937120200001"
"8s 6h 3d","259","BB_FIRST","BB","JhQc","111.36","0.844674","0.155326","4.85004","4.82695","4.846453522660001"
"8s 6h 3d","259","BB_FIRST","BB","JhQd","111.36","0.844434","0.155566","5.08027","4.96244","5.0619396582199991"
"8s 6h 3d","259","BB_FIRST","BB","JhQh","23.2534","0.490393","0.509607","8.76331","8.91349","8.83984277926"
"8s 6h 3d","259","BB_FIRST","BB","JhQs","111.36","0.88089","0.11911","5.02684","4.92235","5.0143941961"
"8s 6h 3d","259","BB_FIRST","BB","JhKc","161.201","0.912259","0.087741","4.48024","4.42176","4.47510890632"
"8s 6h 3d","259","BB_FIRST","BB","JhKd","161.201","0.92347","0.07653","4.72181","4.72358","4.7219454581"
"8s 6h 3d","259","BB_FIRST","BB","JhKh","45.2338","0.787127","0.212873","8.74168","8.7194","8.73693718956"
"8s 6h 3d","259","BB_FIRST","BB","JhKs","161.959","0.949639","0.050361","4.63762","4.65649","4.6385703120700006"
"8s 6h 3d","259","BB_FIRST","BB","JhAc","181.008","0.969892","0.030108","9.11553","9.07938","9.1144415958"
"8s 6h 3d","259","BB_FIRST","BB","JhAd","181.998","0.982077","0.017923","9.60042","9.5739","9.59994468204"
"8s 6h 3d","259","BB_FIRST","BB","JhAh","102.213","0.957193","0.042807","15.6239","15.5853","15.622247649799998"
"8s 6h 3d","259","BB_FIRST","BB","JhAs","181.998","0.980269","0.019731","9.51884","9.49714","9.5184118373"
"8s 6h 3d","259","BB_FIRST","BB","JsQc","111.36","0.833285","0.166715","4.81652","4.79938","4.8136625049"
"8s 6h 3d","259","BB_FIRST","BB","JsQd","111.36","0.857602","0.142398","5.0393","4.93783","5.0248508749399994"
"8s 6h 3d","259","BB_FIRST","BB","JsQh","111.36","0.861419","0.138581","5.00586","4.91254","4.9929276210800007"
"8s 6h 3d","259","BB_FIRST","BB","JsQs","23.2534","0.526603","0.473397","8.90361","8.9555","8.92817457033"
"8s 6h 3d","259","BB_FIRST","BB","JsKc","161.201","0.924094","0.075906","4.45716","4.39557","4.4524849494600005"
"8s 6h 3d","259","BB_FIRST","BB","JsKd","161.201","0.914765","0.085235","4.69298","4.71338","4.6947187940000008"
"8s 6h 3d","259","BB_FIRST","BB","JsKh","161.549","0.921443","0.078557","4.65084","4.67329","4.6526036046499994"
"8s 6h 3d","259","BB_FIRST","BB","JsKs","45.3485","0.774966","0.225034","8.65183","8.59768","8.6396444089"
"8s 6h 3d","259","BB_FIRST","BB","JsAc","181.008","0.935535","0.064465","9.10835","9.06791","9.1057430354"
"8s 6h 3d","259","BB_FIRST","BB","JsAd","181.998","0.976866","0.023135","9.59534","9.56743","9.59470389749"
"8s 6h 3d","259","BB_FIRST","BB","JsAh","181.998","0.979799","0.020201","9.5226","9.4956","9.522054573"
"8s 6h 3d","259","BB_FIRST","BB","JsAs","102.213","0.969855","0.030145","15.6414","15.6206","15.640772984000002"
"8s 6h 3d","259","BB_FIRST","BB","QcKc","12.4612","0.830783","0.169217","5.5673","5.46398","5.54981649956"
"8s 6h 3d","259","BB_FIRST","BB","QcKd","175.59","0.977859","0.022141","5.6453","5.6316","5.6449966683"
"8s 6h 3d","259","BB_FIRST","BB","QcKh","175.971","0.979513","0.020486999999999998","5.60936","5.58169","5.6087931247099991"
"8s 6h 3d","259","BB_FIRST","BB","QcKs","176.419","0.958178","0.041822","5.57653","5.52641","5.57443388136"
"8s 6h 3d","259","BB_FIRST","BB","QcAc","24.0232","0.973621","0.026379","13.138","13.078","13.13641726"
"8s 6h 3d","259","BB_FIRST","BB","QcAd","176.406","0.936574","0.063426","13.4676","13.419","13.4645174964"
"8s 6h 3d","259","BB_FIRST","BB","QcAh","176.406","0.94169","0.05831","13.4065","13.3529","13.403374584"
"8s 6h 3d","259","BB_FIRST","BB","QcAs","176.406","0.975767","0.024233","13.375","13.3339","13.3740040237"
"8s 6h 3d","259","BB_FIRST","BB","QdKc","175.59","0.915902","0.084098","5.58912","5.62307","5.5919751271"
"8s 6h 3d","259","BB_FIRST","BB","QdKd","12.4612","0.956712","0.043288","10.6572","10.546","10.6523863744"
"8s 6h 3d","259","BB_FIRST","BB","QdKh","175.971","0.970795","0.029205","5.741","5.7104799999999996","5.7401086634"
"8s 6h 3d","259","BB_FIRST","BB","QdKs","176.419","0.996535","0.003465","5.70608","5.69837","5.7060532848499994"
"8s 6h 3d","259","BB_FIRST","BB","QdAc","175.442","0.970541","0.029459","13.5404","13.5001","13.5392128023"
"8s 6h 3d","259","BB_FIRST","BB","QdAd","24.1552","0.888632","0.111368","20.1615","20.0526","20.1493720248"
"8s 6h 3d","259","BB_FIRST","BB","QdAh","176.406","0.984563","0.015437","13.9268","13.873","13.9259694894"
"8s 6h 3d","259","BB_FIRST","BB","QdAs","176.406","0.994257","0.005743","13.9062","13.8601","13.9059352477"
"8s 6h 3d","259","BB_FIRST","BB","QhKc","175.59","0.929276","0.070724","5.56939","5.60576","5.5719622318800006"
"8s 6h 3d","259","BB_FIRST","BB","QhKd","175.59","0.960034","0.039966","5.75792","5.73827","5.7571346681000009"
"8s 6h 3d","259","BB_FIRST","BB","QhKh","12.4883","0.943328","0.056672","10.6688","10.6016","10.6649916416"
"8s 6h 3d","259","BB_FIRST","BB","QhKs","176.419","0.993186","0.006814","5.67103","5.67055","5.67102672928"
"8s 6h 3d","259","BB_FIRST","BB","QhAc","175.442","0.968563","0.031437","13.5891","13.5491","13.58784252"
"8s 6h 3d","259","BB_FIRST","BB","QhAd","176.406","0.989353","0.010647","14.0075","13.9593","14.0069868146"
"8s 6h 3d","259","BB_FIRST","BB","QhAh","24.1552","0.754643","0.245357","20.1988","20.0687","20.166879054299997"
"8s 6h 3d","259","BB_FIRST","BB","QhAs","176.406","0.994591","0.005409","13.9196","13.8715","13.9193398271"
"8s 6h 3d","259","BB_FIRST","BB","QsKc","175.59","0.93506","0.06494","5.54953","5.5844","5.5517944578"
"8s 6h 3d","259","BB_FIRST","BB","QsKd","175.59","0.993855","0.006145","5.74142","5.72484","5.7413181158999995"
"8s 6h 3d","259","BB_FIRST","BB","QsKh","175.971","0.998674","0.001326","5.71342","5.68353","5.7133803658599991"
"8s 6h 3d","259","BB_FIRST","BB","QsKs","12.5201","0.924502","0.075498","10.5513","10.4425","10.543085817600002"
"8s 6h 3d","259","BB_FIRST","BB","QsAc","175.442","0.971976","0.028024","13.5318","13.4912","13.5306622256"
"8s 6h 3d","259","BB_FIRST","BB","QsAd","176.406","0.98358","0.01642","13.9598","13.9149","13.959062742"
"8s 6h 3d","259","BB_FIRST","BB","QsAh","176.406","0.984478","0.015522","13.8922","13.8475","13.8915061666"
"8s 6h 3d","259","BB_FIRST","BB","QsAs","24.1552","0.757655","0.242345","20.0877","19.9739","20.060121139000003"
"8s 6h 3d","259","BB_FIRST","BB","KcAd","41.1387","1","0","22.498","21.5292","22.498"
"8s 6h 3d","259","BB_FIRST","BB","KcAh","41.1387","1","0","22.3498","21.5912","22.3498"
"8s 6h 3d","259","BB_FIRST","BB","KcAs","41.1387","1","0","22.3048","21.3586","22.3048"
"8s 6h 3d","259","BB_FIRST","BB","KdAc","40.9087","1","0","23.1311","21.1297","23.1311"
"8s 6h 3d","259","BB_FIRST","BB","KdAh","41.1387","1","0","23.3413","21.7396","23.3413"
"8s 6h 3d","259","BB_FIRST","BB","KdAs","41.1387","1","0","23.3118","21.5057","23.3118"
"8s 6h 3d","259","BB_FIRST","BB","KhAc","41.003","1","0","22.9898","21.0913","22.9898"
"8s 6h 3d","259","BB_FIRST","BB","KhAd","41.233","1","0","23.3347","21.5983","23.3347"
"8s 6h 3d","259","BB_FIRST","BB","KhAs","41.233","1","0","23.1568","21.4059","23.1568"
"8s 6h 3d","259","BB_FIRST","BB","KsAc","41.1139","1","0","22.5173","20.7159","22.5173"
"8s 6h 3d","259","BB_FIRST","BB","KsAd","41.3439","1","0","22.9111","21.2043","22.9111"
"8s 6h 3d","259","BB_FIRST","BB","KsAh","41.3439","1","0","22.7666","21.2592","22.7666"
"8s 6h 2d","260","BB_FIRST","BB","2c2h","222.142","0.846436","0.153564","130.571","130.517","130.56270754399998"
"8s 6h 2d","260","BB_FIRST","BB","2c2s","222.142","0.823855","0.176145","130.559","130.526","130.553187215"
"8s 6h 2d","260","BB_FIRST","BB","2c3c","28.8304","1","0","26.3625","26.068","26.3625"
"8s 6h 2d","260","BB_FIRST","BB","2c4c","115.985","0.999458","0.000542","26.5723","26.5176","26.572270352599997"
"8s 6h 2d","260","BB_FIRST","BB","2c5c","121.606","0.9713","0.0287","27.1337","27.1111","27.133051380000005"
"8s 6h 2d","260","BB_FIRST","BB","2cKc","105.565","1","0","26.2282","25.6597","26.2282"
