flop_category,hand_category,boards_present,active_combos,reach_sum,mean_fold_frequency,mean_call_frequency,mean_raise_frequency,policy,mean_local_loss_bb,max_combo_loss_bb
Broadway,OESD,49,824,10534.838131999997,0.020408525753158407,0.790769207027454,0.1888222612791544,C,0.0009288822918345416,0.34147720000000004
Broadway,Two pair+,51,1011,6864.736934999993,0.0,0.41444031218655303,0.5855596879441152,R/C,0.03505364440201606,1.58365
Broadway,Third pair,51,476,4666.909807000002,0.07084561030799265,0.7072694761937136,0.22188492605183488,C,0.020930547637528177,0.6750599999999999
Broadway,Second pair,51,1696,29765.98285400007,0.029325748674709457,0.9194201672693546,0.051254081159658245,C,0.0006787223933243916,0.37293044602
Broadway,Overpair,51,492,6849.967997,0.0,0.9671007962962964,0.03289920424836602,C,5.851406379700941e-05,0.010939012370000967
Broadway,Weak pair,46,1201,26789.513194999996,0.5516120991783962,0.4461796787318239,0.002208217414141536,F/C,0.04837161936606267,1.6935099999999998
Broadway,Underpair,25,198,4928.022899999998,0.0,0.99482358,0.005176423333333332,C,2.5644054238902353e-06,0.0004215781650000139
K/Q-high,Low pocket pair,41,660,3302.9760320000005,0.9165232250677504,0.08347671111111112,6.097560975609756e-08,F,0.026779880188919757,0.351427
K/Q-high,Air,56,6632,151303.74645199996,0.7530816524890841,0.20271968498972667,0.044198662683537955,F,0.04991839338221557,0.862593
K/Q-high,Gutshot,47,855,10081.671783999998,0.0066879202127659585,0.41666573668052326,0.5766463371226683,R/C,0.008581580298141631,0.28635999999999984
K/Q-high,Top pair,56,3066,61556.84610399994,0.0,0.9362309356266408,0.0637690638665883,C,0.00034378206457645453,0.1467500000000001
K/Q-high,OESD,30,159,1330.7819619999998,0.0,0.25645292222222227,0.7435470861111111,R,0.004281466386471272,0.21991199999999997
K/Q-high,Third pair,56,342,6268.302374999997,0.0,0.5595943180555557,0.44040567251984125,C/R,0.007466207646203255,0.18608350000000007
K/Q-high,Two pair+,56,567,5338.080720000004,0.0,0.07347880051408966,0.9265212015366374,R,0.007901795256053973,0.28429999999999894
K/Q-high,Second pair,56,672,9108.104199000009,0.0,0.3842232816043083,0.6157767268282315,R/C,0.006795270150837173,0.34848
K/Q-high,Underpair,56,1512,46996.264210000045,0.001541118214994331,0.9799457027813211,0.018513179823318213,C,2.1238577952699254e-05,0.015437841999999957
K/Q-high,Overpair,56,499,7705.253755999999,0.0,0.42436767113095225,0.5756323258928573,R/C,0.006417536045088751,0.25625
K/Q-high,Weak pair,42,662,11533.011218000018,0.22381431949836866,0.742065654028362,0.034120021095719204,C,0.004188052638109155,0.4406048
K/Q-high,2 overcards + BDFD,28,84,3529.308099999999,0.011173178571428572,0.9040503809523809,0.08477640476190475,C,0.00021244949074633915,0.00788909320000002
Middle connected,Low pocket pair,22,444,4256.979839999997,0.7213309956529581,0.27866900434704184,0.0,F,0.3859129731511373,2.7647500000000003
Middle connected,Air,26,2907,122497.03493000029,0.8841578424959967,0.09578561215122786,0.020056541565533523,F,0.006000107203023631,0.4324288974049999
Middle connected,Gutshot,26,671,24458.04061699999,0.13328428502487097,0.3150740605399809,0.5516416585430194,R/C,0.06010665698500929,1.8331112
Middle connected,OESD,24,292,8644.813999000007,0.011347058854166668,0.2252810183449074,0.7633719424189814,R,0.015837555066002363,1.3918709
Middle connected,Two pair+,26,386,9745.350190000012,0.0,0.20561084100397792,0.7943891717271165,R,0.031613652836204945,1.1436199999999999
Middle connected,Third pair,26,183,5734.327345,0.01147575,0.8158949587606836,0.1726293297008547,C,0.003599095503751395,0.3797485
Middle connected,Second pair,26,252,7024.035566000006,0.014033009122287969,0.6609901613740958,0.32497682202498357,C,0.006338892381547137,0.1635845
Middle connected,Top pair,26,819,25748.225290000017,0.003891878369493754,0.7616954583427257,0.23441266426458157,C,0.0007439834227447441,0.48995000000000033
Middle connected,Overpair,26,672,34067.79149999998,0.0,0.6879542196581198,0.3120457730769231,C,0.00013751424736478687,0.007870840370000565
Middle connected,Underpair,22,444,18829.114619999986,0.0019852810245310245,0.8923665542027418,0.10564815389610391,C,0.0001371637856594814,0.01296211227999997
Middle connected,2 overcards + BDFD,25,489,26258.991800000007,0.1949333186666666,0.6260634142222221,0.17900327911111108,C/F,0.16600666925088553,0.5456419756099999
Middle dry,Low pocket pair,46,600,2955.26786,0.978005781642512,0.021994218357487924,0.0,F,0.027527980499827732,0.6501859999999999
Middle dry,Air,67,8152,322755.0311929999,0.8530988529461925,0.11674060729598651,0.030160535937174344,F,0.008830581759598496,0.64316672118
Middle dry,Gutshot,66,1344,36457.29412000001,0.02058154756657484,0.31559158508734514,0.6638268689833945,R,0.025474999551635465,2.3726635000000003
Middle dry,Third pair,67,390,11644.417737000002,0.0017138524875621893,0.6145464701492537,0.3837396870646766,C/R,0.03206990745860977,0.3695627
Middle dry,OESD,53,556,9816.17783399999,0.0,0.29513994412623523,0.7048600362982929,R,0.0015965190600095228,0.10751010653000037
Middle dry,Two pair+,67,684,15846.137721000003,0.0,0.1327074243477915,0.8672925685447224,R,0.0034279566326955537,0.31110000000000043
Middle dry,Weak pair,67,1002,22897.909599999988,0.22594665804311778,0.7690536767827528,0.004999665671641793,C,0.00959780861424257,0.46961329999999996
Middle dry,Second pair,67,882,20554.512118,0.0,0.6992658875621892,0.30073411633499175,C,0.00116966812099503,0.29712999999999995
Middle dry,Underpair,52,726,33831.53120000003,0.001160962126068376,0.942789506196581,0.056049535042735035,C,6.761517891805804e-05,0.00395179373200003
Middle dry,Top pair,67,2190,65606.66620799997,0.0,0.7783632228582361,0.22163677953091687,C,0.00021304016472803826,0.5790100000000002
Middle dry,Overpair,67,1692,77236.12209999994,0.0,0.6755272418739637,0.3244727616086235,C,0.0001432789023230837,0.0075627335299998325
Middle dry,2 overcards + BDFD,67,1260,63424.973299999925,0.07311770794045647,0.7069297566216535,0.21995254132906886,C,0.0032285900429569374,0.1865067
Low,Low pocket pair,10,90,429.30377999999985,0.4333333333333333,0.5666618666666666,4.8e-06,C/F,0.7143087781883511,1.8585450000000001
Low,Air,20,2368,113631.48800899988,0.9012206756874814,0.09317045668511867,0.0056088639389237785,F,0.0076380200531181285,0.237721
Low,Gutshot,20,604,30223.344810000017,0.08527510643610012,0.31351403636116604,0.601210860581357,R/C,0.029294497206342952,0.4833845
Low,Third pair,20,69,3690.5528999999997,6.666666666666667e-07,0.6583668333333333,0.34163250000000006,C,0.0005354533587010335,0.00976646545700004
Low,OESD,17,140,4870.7293310000005,0.0,0.1235663382352941,0.8764336568627451,R,0.0007099188176192118,0.005764456400000029
Low,Two pair+,20,252,5988.046262000002,0.0,0.10224035984428712,0.897759648652445,R,0.003943622966896196,0.3451599999999999
Low,Second pair,20,144,5441.527236,0.0,0.6963741361111111,0.3036258472222222,C,0.00024571791160167523,0.22823999999999955
Low,Top pair,20,225,6414.786534000005,0.0,0.44142824750000004,0.5585717422222223,R/C,0.00126037328730235,0.12035499999999999
Low,Overpair,20,930,57692.43439999996,0.0,0.6986505102480158,0.3013494864781746,C,0.00013224858145423156,0.004808586880000121
Low,2 overcards + BDFD,20,1008,53748.69792000004,0.470017094688691,0.4014061554463774,0.12857675044784772,F/C,0.08303556374251217,0.5847800000000001
Low,Weak pair,10,90,746.3299900000001,0.08825529166666667,0.8152900666666667,0.09645465833333333,C,7.43119271744146e-05,0.00913528770000056
Low,Underpair,10,90,2130.3448499999995,0.0,0.8935462722222223,0.10645372777777777,C,8.164231629004681e-05,0.011944823199999632
