flop_category,hand_category,boards_present,active_combos,reach_sum,mean_fold_frequency,mean_call_frequency,mean_raise_frequency,policy,mean_local_loss_bb,max_combo_loss_bb
[J-8]x con,Third pair,26,183,5734.327345,0.01147575,0.8158949587606836,0.1726293297008547,C,0.003599095503751395,0.3797485
[J-8]x con,Second pair,26,252,7024.035566000006,0.014033009122287969,0.6609901613740958,0.32497682202498357,C,0.006338892381547137,0.1635845
[J-8]x con,Top pair,26,819,25748.225290000017,0.003891878369493754,0.7616954583427257,0.23441266426458157,C,0.0007439834227447441,0.48995000000000033
[J-8]x con,Overpair,26,672,34067.79149999998,0.0,0.6879542196581198,0.3120457730769231,C,0.00013751424736478687,0.007870840370000565
[J-8]x con,Underpair,22,444,18829.114619999986,0.0019852810245310245,0.8923665542027418,0.10564815389610391,C,0.0001371637856594814,0.01296211227999997
[J-8]x con,2 overcards + BDFD,25,489,26258.991800000007,0.1949333186666666,0.6260634142222221,0.17900327911111108,F/C,0.16600666925088553,0.5456419756099999
[J-8]x dis,Weak pair,67,1602,25853.177459999995,0.5281325988805973,0.46909599473466007,0.0027714058457711443,F/C,0.3248897924329595,2.3461417084800003
[J-8]x dis,Air,67,8152,322755.0311929999,0.8530988529461925,0.11674060729598651,0.030160535937174344,F,0.008830581759598496,0.64316672118
[J-8]x dis,Gutshot,66,1344,36457.29412000001,0.02058154756657484,0.31559158508734514,0.6638268689833945,R,0.025474999551635465,2.3726635000000003
[J-8]x dis,Third pair,67,390,11644.417737000002,0.0017138524875621893,0.6145464701492537,0.3837396870646766,C/R,0.03206990745860977,0.3695627
[J-8]x dis,OESD,53,556,9816.17783399999,0.0,0.29513994412623523,0.7048600362982929,R,0.0015965190600095228,0.10751010653000037
[J-8]x dis,Two pair+,67,684,15846.137721000003,0.0,0.1327074243477915,0.8672925685447224,R,0.0034279566326955537,0.31110000000000043
[J-8]x dis,Second pair,67,882,20554.512118,0.0,0.6992658875621892,0.30073411633499175,C,0.00116966812099503,0.29712999999999995
[J-8]x dis,Underpair,52,726,33831.53120000003,0.001160962126068376,0.942789506196581,0.056049535042735035,C,6.761517891805804e-05,0.00395179373200003
[J-8]x dis,Top pair,67,2190,65606.66620799997,0.0,0.7783632228582361,0.22163677953091687,C,0.00021304016472803826,0.5790100000000002
[J-8]x dis,Overpair,67,1692,77236.12209999994,0.0,0.6755272418739637,0.3244727616086235,C,0.0001432789023230837,0.0075627335299998325
[J-8]x dis,2 overcards + BDFD,67,1260,63424.973299999925,0.07311770794045647,0.7069297566216535,0.21995254132906886,C,0.0032285900429569374,0.1865067
[7-4]x,Weak pair,16,180,1175.63377,0.24265955729166666,0.6970765972222223,0.060263855902777774,C,0.04340440993427823,0.3795113
[7-4]x,Air,20,2368,113631.48800899988,0.9012206756874814,0.09317045668511867,0.0056088639389237785,F,0.0076380200531181285,0.237721
[7-4]x,Gutshot,20,604,30223.344810000017,0.08527510643610012,0.31351403636116604,0.601210860581357,C/R,0.029294497206342952,0.4833845
[7-4]x,Third pair,20,69,3690.5528999999997,6.666666666666667e-07,0.6583668333333333,0.34163250000000006,C,0.0005354533587010335,0.00976646545700004
[7-4]x,OESD,17,140,4870.7293310000005,0.0,0.1235663382352941,0.8764336568627451,R,0.0007099188176192118,0.005764456400000029
[7-4]x,Two pair+,20,252,5988.046262000002,0.0,0.10224035984428712,0.897759648652445,R,0.003943622966896196,0.3451599999999999
[7-4]x,Second pair,20,144,5441.527236,0.0,0.6963741361111111,0.3036258472222222,C,0.00024571791160167523,0.22823999999999955
[7-4]x,Top pair,20,225,6414.786534000005,0.0,0.44142824750000004,0.5585717422222223,C/R,0.00126037328730235,0.12035499999999999
[7-4]x,Overpair,20,930,57692.43439999996,0.0,0.6986505102480158,0.3013494864781746,C,0.00013224858145423156,0.004808586880000121
[7-4]x,2 overcards + BDFD,20,1008,53748.69792000004,0.470017094688691,0.4014061554463774,0.12857675044784772,F/C,0.08303556374251217,0.5847800000000001
[7-4]x,Underpair,10,90,2130.3448499999995,0.0,0.8935462722222223,0.10645372777777777,C,8.164231629004681e-05,0.011944823199999632
