"board","board_index","decision_node","acting_player","combo","reach_probability","check_frequency","bet_frequency","ev_check","ev_bet","mixed_ev"
"As 4h 2d","65","UTG_CBET","UTG","JcJs","187.465","0.94686","0.05314","34.6591","34.6297","34.657537684"
"As 4h 2d","65","UTG_CBET","UTG","JcQc","188.204","0.501955","0.498045","18.5561","18.5883","18.572137049"
"As 4h 2d","65","UTG_CBET","UTG","JcQd","104.916","0.37471","0.62529","18.962","18.9899","18.979445591"
"As 4h 2d","65","UTG_CBET","UTG","JcQh","105.009","0.389082","0.610918","18.9562","18.9801","18.9708009402"
"As 4h 2d","65","UTG_CBET","UTG","JcQs","104.761","0.336356","0.663644","19.3104","19.3422","19.3315038792"
"As 4h 2d","65","UTG_CBET","UTG","JcKc","186.686","0.637581","0.362419","17.9798","17.9981","17.9864322677"
"As 4h 2d","65","UTG_CBET","UTG","JcKd","188.248","0.70243","0.29757","18.3448","18.3431","18.344294131"
"As 4h 2d","65","UTG_CBET","UTG","JcKh","188.505","0.681991","0.318009","18.3418","18.3447","18.3427222261"
"As 4h 2d","65","UTG_CBET","UTG","JcKs","188.426","0.479828","0.520172","18.4438","18.4755","18.4602894524"
"As 4h 2d","65","UTG_CBET","UTG","JcAc","184.89","0.647781","0.352219","51.5472","51.6054","51.567699145800006"
"As 4h 2d","65","UTG_CBET","UTG","JcAd","186.447","0.740649","0.259351","51.5621","51.5321","51.55431947"
"As 4h 2d","65","UTG_CBET","UTG","JcAh","186.202","0.765449","0.234551","51.6102","51.5642","51.599410654"
"As 4h 2d","65","UTG_CBET","UTG","JdJh","187.629","0.820192","0.179808","34.9418","34.9553","34.944227408"
"As 4h 2d","65","UTG_CBET","UTG","JdJs","187.271","0.8022","0.1978","35.0332","35.0284","35.03225056"
"As 4h 2d","65","UTG_CBET","UTG","JdQc","104.787","0.332396","0.667604","18.8896","18.923","18.9118979736"
"As 4h 2d","65","UTG_CBET","UTG","JdQd","187.998","0.997262","0.002738","21.8317","21.7517","21.83148096"
"As 4h 2d","65","UTG_CBET","UTG","JdQh","104.901","0.231563","0.768437","19.2205","19.2534","19.2457815773"
"As 4h 2d","65","UTG_CBET","UTG","JdQs","104.653","0.179227","0.820773","19.5788","19.6167","19.6099072967"
"As 4h 2d","65","UTG_CBET","UTG","JdKc","187.103","0.520521","0.479479","18.2929","18.3271","18.309298181800003"
"As 4h 2d","65","UTG_CBET","UTG","JdKd","187.441","1","0","21.6414","21.1925","21.6414"
"As 4h 2d","65","UTG_CBET","UTG","JdKh","188.311","0.712977","0.287023","18.6051","18.5923","18.6014261056"
"As 4h 2d","65","UTG_CBET","UTG","JdKs","188.232","0.550852","0.449148","18.7031","18.7033","18.7031898296"
"As 4h 2d","65","UTG_CBET","UTG","JdAc","185.291","0.781037","0.218963","51.7724","51.7618","51.7700789922"
"As 4h 2d","65","UTG_CBET","UTG","JdAd","185.802","0.268718","0.731282","54.9569","55.2143","55.1451319868"
"As 4h 2d","65","UTG_CBET","UTG","JdAh","186.276","0.938793","0.061207","51.8732","51.7815","51.8675873181"
"As 4h 2d","65","UTG_CBET","UTG","JhJs","187.314","0.806518","0.193482","35.0149","35.0116","35.014261509399994"
"As 4h 2d","65","UTG_CBET","UTG","JhQc","104.811","0.323702","0.676298","18.8818","18.917","18.9056056896"
"As 4h 2d","65","UTG_CBET","UTG","JhQd","104.832","0.228616","0.771384","19.2187","19.2528","19.2450041944"
"As 4h 2d","65","UTG_CBET","UTG","JhQh","188.204","0.998087","0.001913","21.7777","21.6899","21.777532038599997"
"As 4h 2d","65","UTG_CBET","UTG","JhQs","104.677","0.161456","0.838544","19.5717","19.6042","19.598952679999996"
"As 4h 2d","65","UTG_CBET","UTG","JhKc","187.146","0.434412","0.565588","18.2881","18.3243","18.3085742856"
"As 4h 2d","65","UTG_CBET","UTG","JhKd","188.096","0.656311","0.343689","18.6011","18.5796","18.5937106865"
"As 4h 2d","65","UTG_CBET","UTG","JhKh","187.742","1","0","21.5611","21.1281","21.5611"
"As 4h 2d","65","UTG_CBET","UTG","JhKs","188.275","0.636961","0.363039","18.6882","18.7233","18.7009426689"
"As 4h 2d","65","UTG_CBET","UTG","JhAc","185.333","0.794544","0.205456","51.7537","51.7376","51.7503921584"
"As 4h 2d","65","UTG_CBET","UTG","JhAd","186.566","0.888893","0.111107","51.8095","51.7269","51.8003225618"
"As 4h 2d","65","UTG_CBET","UTG","JhAh","185.567","0.310161","0.689839","54.861","55.1152","55.0363570738"
"As 4h 2d","65","UTG_CBET","UTG","JsQc","104.612","0.399113","0.600887","19.0853","19.114","19.1025454569"
"As 4h 2d","65","UTG_CBET","UTG","JsQd","104.633","0.375431","0.624569","19.4194","19.4352","19.4292681902"
"As 4h 2d","65","UTG_CBET","UTG","JsQh","104.726","0.386281","0.613719","19.4137","19.4256","19.4210032561"
"As 4h 2d","65","UTG_CBET","UTG","JsQs","187.391","0.594578","0.405422","23.3914","23.405","23.3969137392"
"As 4h 2d","65","UTG_CBET","UTG","JsKc","186.789","0.379282","0.620718","18.4501","18.5077","18.4858533568"
"As 4h 2d","65","UTG_CBET","UTG","JsKd","187.739","0.67789","0.32211","18.7612","18.7462","18.75636835"
"As 4h 2d","65","UTG_CBET","UTG","JsKh","187.996","0.64985","0.35015","18.7605","18.7454","18.755212735"
"As 4h 2d","65","UTG_CBET","UTG","JsKs","187.278","0.976356","0.023644","22.9253","22.9292","22.9253922116"
"As 4h 2d","65","UTG_CBET","UTG","JsAc","184.868","0.721215","0.278785","51.7219","51.8204","51.7493603225"
"As 4h 2d","65","UTG_CBET","UTG","JsAd","186.149","0.79404","0.20596","51.7655","51.7928","51.771122708"
"As 4h 2d","65","UTG_CBET","UTG","JsAh","185.877","0.837801","0.162199","51.8134","51.8306","51.8161898228"
"As 4h 2d","65","UTG_CBET","UTG","QcQd","188.818","1","0","35.7906","35.2869","35.7906"
"As 4h 2d","65","UTG_CBET","UTG","QcQh","188.984","1","0","35.797","35.269","35.797"
"As 4h 2d","65","UTG_CBET","UTG","QcQs","188.54","1","0","35.9169","35.4566","35.9169"
"As 4h 2d","65","UTG_CBET","UTG","QcKc","187.21","1","0","19.2798","18.8092","19.2798"
"As 4h 2d","65","UTG_CBET","UTG","QcKd","189.024","1","0","19.5652","19.3816","19.5652"
"As 4h 2d","65","UTG_CBET","UTG","QcKh","189.281","1","0","19.5467","19.3935","19.5467"
"As 4h 2d","65","UTG_CBET","UTG","QcKs","189.202","0.999925","7.5E-05","19.6695","19.5901","19.669494044999997"
"As 4h 2d","65","UTG_CBET","UTG","QcAc","185.379","0.51121","0.48879","56.6794","56.7704","56.723879890000006"
"As 4h 2d","65","UTG_CBET","UTG","QcAd","187.134","0.652359","0.347641","56.6659","56.6675","56.6664562256"
"As 4h 2d","65","UTG_CBET","UTG","QcAh","186.856","0.653843","0.346157","56.7657","56.7394","56.7565960709"
"As 4h 2d","65","UTG_CBET","UTG","QdQh","189.022","1","0","36.1583","35.798","36.1583"
"As 4h 2d","65","UTG_CBET","UTG","QdQs","188.577","0.999986","1.4E-05","36.244","36.0045","36.243996647"
"As 4h 2d","65","UTG_CBET","UTG","QdKc","188.111","1","0","19.6065","19.3101","19.6065"
"As 4h 2d","65","UTG_CBET","UTG","QdKd","188.197","1","0","22.9342","22.1648","22.9342"
"As 4h 2d","65","UTG_CBET","UTG","QdKh","189.318","0.999925","7.5E-05","19.8406","19.7509","19.8405932725"
"As 4h 2d","65","UTG_CBET","UTG","QdKs","189.239","0.998328","0.001672","19.9609","19.9365","19.9608592032"
"As 4h 2d","65","UTG_CBET","UTG","QdAc","186.178","0.625757","0.374243","56.8932","56.9357","56.9091053275"
"As 4h 2d","65","UTG_CBET","UTG","QdAd","186.528","0.040129","0.959871","60.0037","60.11","60.1057342873"
"As 4h 2d","65","UTG_CBET","UTG","QdAh","187.14","0.781033","0.218967","57.052","57.0016","57.040964063199993"
"As 4h 2d","65","UTG_CBET","UTG","QhQs","188.744","1","0","36.248","35.9909","36.248"
"As 4h 2d","65","UTG_CBET","UTG","QhKc","188.278","1","0","19.5903","19.3055","19.5903"
"As 4h 2d","65","UTG_CBET","UTG","QhKd","189.228","0.999971","2.9E-05","19.8429","19.734","19.842896841900004"
"As 4h 2d","65","UTG_CBET","UTG","QhKh","188.621","1","0","22.8471","22.1171","22.8471"
"As 4h 2d","65","UTG_CBET","UTG","QhKs","189.406","0.994491","0.005509","19.9458","19.9317","19.9457223231"
"As 4h 2d","65","UTG_CBET","UTG","QhAc","186.322","0.613575","0.386425","56.8989","56.9394","56.914550212499996"
"As 4h 2d","65","UTG_CBET","UTG","QhAd","187.571","0.764262","0.235738","56.9589","56.9248","56.9508613342"
"As 4h 2d","65","UTG_CBET","UTG","QhAh","186.432","0.028219","0.971781","59.9808","60.0822","60.0793385934"
"As 4h 2d","65","UTG_CBET","UTG","QsKc","187.833","1","0","19.8477","19.635","19.8477"
"As 4h 2d","65","UTG_CBET","UTG","QsKd","188.783","0.998675","0.001325","20.0966","20.0635","20.096556142499995"
"As 4h 2d","65","UTG_CBET","UTG","QsKh","189.041","0.97508","0.02492","20.0811","20.0757","20.080965432"
"As 4h 2d","65","UTG_CBET","UTG","QsKs","188.097","0.999907","9.3E-05","24.1799","24.0659","24.179889398"
"As 4h 2d","65","UTG_CBET","UTG","QsAc","185.814","0.534147","0.465853","56.8427","56.9837","56.908385273000007"
"As 4h 2d","65","UTG_CBET","UTG","QsAd","187.037","0.66133","0.33867","56.9067","56.9538","56.922651357000007"
"As 4h 2d","65","UTG_CBET","UTG","QsAh","186.774","0.681323","0.318677","56.9993","57.0333","57.010135018"
"As 4h 2d","65","UTG_CBET","UTG","KcKd","186.457","1","0","36.1449","34.9445","36.1449"
"As 4h 2d","65","UTG_CBET","UTG","KcKh","186.714","1","0","36.1646","34.9698","36.1646"
"As 4h 2d","65","UTG_CBET","UTG","KcKs","186.636","1","0","36.0265","34.8271","36.0265"
"As 4h 2d","65","UTG_CBET","UTG","KcAc","183.679","0.22402","0.77598","60.5806","60.7028","60.675424756"
"As 4h 2d","65","UTG_CBET","UTG","KcAd","184.863","0.370635","0.629365","60.6773","60.7696","60.7353903895"
"As 4h 2d","65","UTG_CBET","UTG","KcAh","184.592","0.266074","0.733926","60.8414","60.9443","60.9169209854"
"As 4h 2d","65","UTG_CBET","UTG","KdKh","187.664","1","0","36.5587","35.4114","36.5587"
"As 4h 2d","65","UTG_CBET","UTG","KdKs","187.586","1","0","36.4048","35.2702","36.4048"
"As 4h 2d","65","UTG_CBET","UTG","KdAc","184.726","0.404995","0.595005","60.97","61.0365","61.0095678325"
"As 4h 2d","65","UTG_CBET","UTG","KdAd","185.783","8E-05","0.99992","63.7172","64.0445","64.044473815999993"
"As 4h 2d","65","UTG_CBET","UTG","KdAh","185.63","0.424512","0.575488","61.2319","61.2609","61.248589152"
"As 4h 2d","65","UTG_CBET","UTG","KhKs","187.843","1","0","36.422","35.2892","36.422"
"As 4h 2d","65","UTG_CBET","UTG","KhAc","184.98","0.391817","0.608183","60.9507","61.0298","60.9988072753"
"As 4h 2d","65","UTG_CBET","UTG","KhAd","186.155","0.489249","0.510751","61.0552","61.0727","61.0641381425"
"As 4h 2d","65","UTG_CBET","UTG","KhAh","185.775","1.6E-05","0.999984","63.73","64.1341","64.1340935344"
"As 4h 2d","65","UTG_CBET","UTG","KsAc","184.913","0.417559","0.582441","60.8698","60.9601","60.9223944223"
"As 4h 2d","65","UTG_CBET","UTG","KsAd","186.083","0.533855","0.466145","60.966","61.0156","60.989120791999994"
"As 4h 2d","65","UTG_CBET","UTG","KsAh","185.811","0.429751","0.570249","61.1296","61.1917","61.1650124629"
"As 4h 2d","65","UTG_CBET","UTG","AcAd","183.005","0","1","95.759","106.536","106.536"
"As 4h 2d","65","UTG_CBET","UTG","AcAh","182.74","0","1","95.733","106.991","106.991"
"As 4h 2d","65","UTG_CBET","UTG","AdAh","183.893","0","1","97.0692","108.698","108.698"
"As 3h 2d","66","UTG_CBET","UTG","2c2h","12.0229","0","1","91.2106","98.2641","98.2641"
"As 3h 2d","66","UTG_CBET","UTG","2c2s","12.04","0","1","91.3463","99.259","99.259"
"As 3h 2d","66","UTG_CBET","UTG","2cAc","157.653","0.423218","0.576782","65.0477","65.1049","65.080691930400008"
"As 3h 2d","66","UTG_CBET","UTG","2h2s","12.0675","0","1","91.4142","99.1045","99.1045"
"As 3h 2d","66","UTG_CBET","UTG","2hAh","158.591","0.026607","0.973393","67.9623","68.0343","68.032384295999989"
"As 3h 2d","66","UTG_CBET","UTG","3c3d","14.5105","0","1","95.7542","107.098","107.098"
"As 3h 2d","66","UTG_CBET","UTG","3c3s","14.5096","0","1","95.8596","108.96","108.96"
"As 3h 2d","66","UTG_CBET","UTG","3cAc","201.739","0.070042","0.929958","70.2249","70.2953","70.2903690432"
"As 3h 2d","66","UTG_CBET","UTG","3d3s","14.5211","0","1","95.9947","108.675","108.675"
"As 3h 2d","66","UTG_CBET","UTG","3dAd","202.907","1.3E-05","0.999987","73.9228","74.2756","74.275595413599987"
"As 3h 2d","66","UTG_CBET","UTG","4c4d","26.2809","0","1","39.5238","39.9817","39.9817"
"As 3h 2d","66","UTG_CBET","UTG","4c4h","26.32","0","1","39.5154","39.8784","39.8784"
"As 3h 2d","66","UTG_CBET","UTG","4c4s","26.2788","0","1","39.208","39.6515","39.6515"
"As 3h 2d","66","UTG_CBET","UTG","4c5c","51.9943","0","1","104.319","119.022","119.022"
"As 3h 2d","66","UTG_CBET","UTG","4cAc","198.819","0.593355","0.406645","52.7983","52.8153","52.805212965"
"As 3h 2d","66","UTG_CBET","UTG","4d4h","26.4169","0","1","39.7576","40.0575","40.0575"
"As 3h 2d","66","UTG_CBET","UTG","4d4s","26.3754","0","1","39.4404","39.7851","39.7851"
"As 3h 2d","66","UTG_CBET","UTG","4d5d","52.4312","0","1","105.492","119.807","119.807"
"As 3h 2d","66","UTG_CBET","UTG","4dAd","200.801","0.561907","0.438092","56.0959","56.0208","56.0629431949"
"As 3h 2d","66","UTG_CBET","UTG","4h4s","26.4141","0","1","39.4368","39.7114","39.7114"
"As 3h 2d","66","UTG_CBET","UTG","4h5h","52.5721","0","1","105.535","120.424","120.424"
"As 3h 2d","66","UTG_CBET","UTG","4hAh","200.947","0.569638","0.430362","56.0321","55.9789","56.0092047416"
"As 3h 2d","66","UTG_CBET","UTG","4s5s","52.3353","0","1","105.83","120.527","120.527"
"As 3h 2d","66","UTG_CBET","UTG","5c5d","47.5991","0.002144","0.997856","39.78","39.8705","39.870305968"
"As 3h 2d","66","UTG_CBET","UTG","5c5h","47.6558","0.001332","0.998668","39.7961","39.8685","39.8684035632"
"As 3h 2d","66","UTG_CBET","UTG","5c5s","47.5393","0.468839","0.531161","39.3251","39.3508","39.338750837700005"
"As 3h 2d","66","UTG_CBET","UTG","5c6c","52.8054","0.001216","0.998784","35.369","35.5665","35.56625984"
"As 3h 2d","66","UTG_CBET","UTG","5cKc","95.4681","0.313728","0.686272","29.4535","29.4233","29.4327745856"
"As 3h 2d","66","UTG_CBET","UTG","5cAc","197.912","0.99858","0.00142","52.5407","52.513","52.540660666"
"As 3h 2d","66","UTG_CBET","UTG","5d5h","47.8745","0.076814","0.923186","40.0442","40.1084","40.1034685412"
"As 3h 2d","66","UTG_CBET","UTG","5d5s","47.7597","0.553764","0.446236","39.6022","39.5998","39.6011290336"
"As 3h 2d","66","UTG_CBET","UTG","5d6d","53.1026","0.000264","0.999736","38.123","38.2647","38.2646625912"
"As 3h 2d","66","UTG_CBET","UTG","5dKd","96.2441","0.251258","0.748742","32.8152","32.8031","32.8061402218"
"As 3h 2d","66","UTG_CBET","UTG","5dAd","200.041","0.996679","0.003321","55.5937","55.6052","55.593738191499995"
"As 3h 2d","66","UTG_CBET","UTG","5h5s","47.8137","0.500831","0.499169","39.6237","39.6284","39.6260460943"
"As 3h 2d","66","UTG_CBET","UTG","5h6h","53.2516","0.000263","0.999738","38.1688","38.3216","38.3215981352"
"As 3h 2d","66","UTG_CBET","UTG","5hKh","96.4113","0.285685","0.714315","32.7474","32.7261","32.7321850905"
"As 3h 2d","66","UTG_CBET","UTG","5hAh","200.115","0.983711","0.016289","55.5505","55.5951","55.5512264894"
"As 3h 2d","66","UTG_CBET","UTG","5s6s","53.2996","0.000444","0.999556","38.1626","38.4434","38.443275324799991"
"As 3h 2d","66","UTG_CBET","UTG","5sKs","96.0487","0.235518","0.764482","33.6526","33.658","33.656728202800004"
"As 3h 2d","66","UTG_CBET","UTG","6c6d","131.876","0.607642","0.392358","28.0043","27.9856","27.996962905400004"
"As 3h 2d","66","UTG_CBET","UTG","6c6h","132.092","0.626289","0.373711","28.0212","28.0201","28.0207889179"
"As 3h 2d","66","UTG_CBET","UTG","6c6s","132.581","0.683095","0.316905","27.6876","27.6807","27.685413355500003"
"As 3h 2d","66","UTG_CBET","UTG","6c7c","54.7832","1","0","19.5483","19.145","19.5483"
"As 3h 2d","66","UTG_CBET","UTG","6c8c","0.404405","1","0","19.4189","19.0921","19.4189"
"As 3h 2d","66","UTG_CBET","UTG","6cKc","81.8217","0.330598","0.669402","18.2795","18.3031","18.2952978872"
"As 3h 2d","66","UTG_CBET","UTG","6cAc","197.108","1","0","44.8514","44.2501","44.8514"
"As 3h 2d","66","UTG_CBET","UTG","6d6h","132.246","0.374541","0.625459","28.298","28.3135","28.3076946145"
"As 3h 2d","66","UTG_CBET","UTG","6d6s","132.728","0.521817","0.478183","27.975","27.9831","27.9788732823"
"As 3h 2d","66","UTG_CBET","UTG","6d7d","54.9022","0.808294","0.191706","22.3415","22.3998","22.3526764598"
"As 3h 2d","66","UTG_CBET","UTG","6d8d","0.405124","0.854045","0.145955","22.2321","22.2738","22.238186323500003"
"As 3h 2d","66","UTG_CBET","UTG","6dKd","82.2936","0.5768","0.4232","21.674","21.6982","21.68424144"
"As 3h 2d","66","UTG_CBET","UTG","6dAd","198.618","0.999402","0.000598","48.0686","47.9927","48.0685546118"
"As 3h 2d","66","UTG_CBET","UTG","6h6s","132.943","0.568129","0.431871","27.9923","27.983","27.9882835997"
"As 3h 2d","66","UTG_CBET","UTG","6h7h","54.9877","0.875484","0.124516","22.3291","22.3907","22.3367701856"
"As 3h 2d","66","UTG_CBET","UTG","6h8h","0.405784","0.998473","0.001527","22.2031","22.1903","22.2030804544"
"As 3h 2d","66","UTG_CBET","UTG","6hKh","82.4593","0.601074","0.398926","21.6369","21.6616","21.6467534722"
"As 3h 2d","66","UTG_CBET","UTG","6hAh","198.793","0.999903","9.7E-05","48.0804","47.9897","48.0803912021"
"As 3h 2d","66","UTG_CBET","UTG","6s7s","55.3241","0.053008","0.946992","22.6087","22.6916","22.6872056368"
"As 3h 2d","66","UTG_CBET","UTG","6s8s","0.408509","0.179681","0.820319","22.5088","22.6252","22.6042851316"
"As 3h 2d","66","UTG_CBET","UTG","6sKs","82.621","0.533818","0.466182","22.5243","22.5251","22.5246729456"
"As 3h 2d","66","UTG_CBET","UTG","7c7d","202.269","0.668484","0.331516","26.6335","26.6343","26.6337652128"
"As 3h 2d","66","UTG_CBET","UTG","7c7h","202.254","0.680264","0.319736","26.626","26.6259","26.6259680264"
"As 3h 2d","66","UTG_CBET","UTG","7c7s","202.826","0.7434","0.2566","26.373","26.3872","26.37664372"
"As 3h 2d","66","UTG_CBET","UTG","7c8c","42.6359","0.999001","0.000999","17.9374","17.7762","17.937238961200002"
"As 3h 2d","66","UTG_CBET","UTG","7cKc","48.8609","0.254673","0.745327","16.9514","17.0035","16.990231536699998"
"As 3h 2d","66","UTG_CBET","UTG","7cAc","196.172","1","0","43.7244","43.0403","43.7244"
"As 3h 2d","66","UTG_CBET","UTG","7d7h","202.303","0.605398","0.394602","26.8654","26.8533","26.8606253158"
"As 3h 2d","66","UTG_CBET","UTG","7d7s","202.928","0.823661","0.176339","26.6067","26.5869","26.603208487799996"
"As 3h 2d","66","UTG_CBET","UTG","7d8d","42.6861","0.390588","0.609412","20.7811","20.7914","20.7873769436"
"As 3h 2d","66","UTG_CBET","UTG","7dKd","49.133","0.571556","0.428444","20.3597","20.4311","20.3902909016"
"As 3h 2d","66","UTG_CBET","UTG","7dAd","197.559","0.999763","0.000237","46.9819","46.8488","46.9818684553"
"As 3h 2d","66","UTG_CBET","UTG","7h7s","202.916","0.826279","0.173721","26.5984","26.5855","26.5961589991"
"As 3h 2d","66","UTG_CBET","UTG","7h8h","42.6821","0.400587","0.599413","20.7341","20.7363","20.7354187086"
"As 3h 2d","66","UTG_CBET","UTG","7hKh","49.1557","0.53033","0.46967","20.3279","20.4058","20.364487292999996"
"As 3h 2d","66","UTG_CBET","UTG","7hAh","197.385","0.999638","0.000362","46.9445","46.832","46.944459275"
"As 3h 2d","66","UTG_CBET","UTG","7s8s","42.9382","0.349734","0.650266","21.1045","21.028","21.054754651"
"As 3h 2d","66","UTG_CBET","UTG","7sKs","49.2452","0.861156","0.138844","21.1832","21.1553","21.1793262524"
"As 3h 2d","66","UTG_CBET","UTG","8c8d","200.461","0.796456","0.203544","27.994","27.9971","27.994630986400004"
"As 3h 2d","66","UTG_CBET","UTG","8c8h","200.458","0.801543","0.198457","27.9895","27.9936","27.9903136737"
"As 3h 2d","66","UTG_CBET","UTG","8c8s","201.124","0.889471","0.110529","27.7536","27.751","27.7533126246"
"As 3h 2d","66","UTG_CBET","UTG","8c9c","23.6449","0.975848","0.024152","17.9987","17.8659","17.9954926144"
"As 3h 2d","66","UTG_CBET","UTG","8cTc","0.397613","0.999991","9E-06","18.4035","18.0814","18.4034971011"
"As 3h 2d","66","UTG_CBET","UTG","8cKc","176.467","0.406319","0.593681","16.9318","16.9245","16.927466128699997"
"As 3h 2d","66","UTG_CBET","UTG","8cAc","195.288","1","0","44.3356","43.7723","44.3356"
"As 3h 2d","66","UTG_CBET","UTG","8d8h","200.483","0.743128","0.256872","28.2592","28.2604","28.259508246400003"
"As 3h 2d","66","UTG_CBET","UTG","8d8s","201.188","0.967506","0.032494","28.0121","28.0142","28.0121682374"
"As 3h 2d","66","UTG_CBET","UTG","8d9d","23.6633","0.260427","0.739573","20.835","20.8829","20.8704255467"
"As 3h 2d","66","UTG_CBET","UTG","8dTd","0.3982","0.999895","0.000105","21.2979","21.0557","21.297874569"
"As 3h 2d","66","UTG_CBET","UTG","8dKd","177.381","0.733925","0.266075","20.2136","20.2112","20.21296142"
"As 3h 2d","66","UTG_CBET","UTG","8dAd","196.591","0.95727","0.042731","47.5463","47.5404","47.546095433400005"
"As 3h 2d","66","UTG_CBET","UTG","8h8s","201.185","0.972021","0.027979","28.0066","28.0098","28.0066895328"
"As 3h 2d","66","UTG_CBET","UTG","8h9h","23.6652","0.331018","0.668982","20.7798","20.8276","20.8117773396"
"As 3h 2d","66","UTG_CBET","UTG","8hTh","0.398313","0.9998","0.0002","21.2499","20.9989","21.2498498"
"As 3h 2d","66","UTG_CBET","UTG","8hKh","177.476","0.728364","0.271636","20.1718","20.1642","20.1697355664"
"As 3h 2d","66","UTG_CBET","UTG","8hAh","196.43","0.957302","0.042698","47.4996","47.4948","47.4993950496"
"As 3h 2d","66","UTG_CBET","UTG","8s9s","23.8753","0.334086","0.665914","21.1985","21.1885","21.19184086"
"As 3h 2d","66","UTG_CBET","UTG","8sTs","0.399109","0.999971","2.9E-05","22.0843","21.7987","22.0842917176"
"As 3h 2d","66","UTG_CBET","UTG","8sKs","177.9","0.682777","0.317223","21.1004","21.1131","21.104428732099997"
"As 3h 2d","66","UTG_CBET","UTG","9c9d","200.483","0.780513","0.219487","30.0678","30.0787","30.0701924083"
"As 3h 2d","66","UTG_CBET","UTG","9c9h","200.501","0.775223","0.224777","30.069","30.0834","30.0722367888"
"As 3h 2d","66","UTG_CBET","UTG","9c9s","201.621","0.99383","0.00617","29.807","29.7914","29.806903747999996"
"As 3h 2d","66","UTG_CBET","UTG","9cTc","153.033","0.830741","0.16926","18.1812","18.1102","18.1692007212"
"As 3h 2d","66","UTG_CBET","UTG","9cJc","64.7228","0.418553","0.581447","18.2533","18.1634","18.2010279147"
"As 3h 2d","66","UTG_CBET","UTG","9cQc","199.155","0.482518","0.517482","17.9101","17.944","17.9276426398"
"As 3h 2d","66","UTG_CBET","UTG","9cKc","197.823","0.334048","0.665952","17.0792","17.0535","17.0620850336"
"As 3h 2d","66","UTG_CBET","UTG","9cAc","195.431","1","0","45.1871","44.7097","45.1871"
"As 3h 2d","66","UTG_CBET","UTG","9d9h","200.547","0.670863","0.329137","30.3388","30.3788","30.351965479999997"
"As 3h 2d","66","UTG_CBET","UTG","9d9s","201.657","0.887699","0.112301","30.085","30.0663","30.0828999713"
"As 3h 2d","66","UTG_CBET","UTG","9dTd","153.26","0.558028","0.441972","21.0345","21.0063","21.022036389599997"
"As 3h 2d","66","UTG_CBET","UTG","9dJd","64.7194","0.407502","0.592498","21.1375","21.1014","21.1161108222"
"As 3h 2d","66","UTG_CBET","UTG","9dQd","199.456","0.605262","0.394738","20.9188","20.9247","20.9211289542"
"As 3h 2d","66","UTG_CBET","UTG","9dKd","198.849","0.757197","0.242803","20.3206","20.2684","20.3079256834"
"As 3h 2d","66","UTG_CBET","UTG","9dAd","196.763","0.885442","0.114558","48.3444","48.353","48.345385198799995"
"As 3h 2d","66","UTG_CBET","UTG","9h9s","201.681","0.880732","0.119268","30.0862","30.0733","30.0846614428"
"As 3h 2d","66","UTG_CBET","UTG","9hTh","153.32","0.568689","0.431311","20.9885","20.9585","20.97556067"
"As 3h 2d","66","UTG_CBET","UTG","9hJh","64.7369","0.401103","0.598897","21.0884","21.0503","21.0655820243"
"As 3h 2d","66","UTG_CBET","UTG","9hQh","199.523","0.614828","0.385172","20.8691","20.8789","20.872874685600003"
"As 3h 2d","66","UTG_CBET","UTG","9hKh","198.976","0.771049","0.228951","20.2736","20.2293","20.263457470699997"
"As 3h 2d","66","UTG_CBET","UTG","9hAh","196.624","0.876213","0.123787","48.3051","48.3146","48.3062759765"
"As 3h 2d","66","UTG_CBET","UTG","9sTs","153.979","0.597816","0.402184","21.8103","21.7799","21.798073606400003"
"As 3h 2d","66","UTG_CBET","UTG","9sJs","64.9868","0.482901","0.517099","21.9437","21.9331","21.9382187506"
"As 3h 2d","66","UTG_CBET","UTG","9sQs","200.148","0.631864","0.368136","21.8544","21.8778","21.8630143824"
"As 3h 2d","66","UTG_CBET","UTG","9sKs","199.894","0.689321","0.31068","21.2797","21.2697","21.2766144797"
"As 3h 2d","66","UTG_CBET","UTG","TcTd","197.452","0.935857","0.064143","32.4965","32.4689","32.4947296532"
"As 3h 2d","66","UTG_CBET","UTG","TcTh","197.509","0.933631","0.066369","32.4921","32.4706","32.4906730665"
"As 3h 2d","66","UTG_CBET","UTG","TcTs","197.255","0.857135","0.142865","32.5499","32.5295","32.546985553999995"
"As 3h 2d","66","UTG_CBET","UTG","TcJc","196.894","0.292707","0.707294","19.1646","19.1622","19.162921659"
"As 3h 2d","66","UTG_CBET","UTG","TcQc","197.413","0.431271","0.568729","18.9574","18.9724","18.965930935000003"
"As 3h 2d","66","UTG_CBET","UTG","TcQd","11.0581","0.265506","0.734494","19.2516","19.2984","19.2859743192"
"As 3h 2d","66","UTG_CBET","UTG","TcQh","11.0609","0.256338","0.743662","19.244","19.2894","19.2777622548"
"As 3h 2d","66","UTG_CBET","UTG","TcQs","11.0354","0.030044","0.969956","19.6244","19.7017","19.6993775988"
"As 3h 2d","66","UTG_CBET","UTG","TcKc","196.021","0.159357","0.840643","18.1126","18.1529","18.1464779129"
"As 3h 2d","66","UTG_CBET","UTG","TcKd","61.6998","0.405888","0.594113","18.3718","18.3609","18.3653425401"
"As 3h 2d","66","UTG_CBET","UTG","TcKh","61.7339","0.399239","0.600761","18.3786","18.3669","18.3715710963"
