study,flop,hand,status,reach_weight,share_of_study,share_of_class,positive_reach_rows,positive_reach_boards,frequencies_X,frequencies_B,action_ev_bb_X,action_ev_bb_B,forced_action_local_regret_bb_X,forced_action_local_regret_bb_B,extra_loss_vs_mixed_bb_X,extra_loss_vs_mixed_bb_B,action_loss_p95_bb_X,action_loss_p95_bb_B,action_loss_mass_gt_05_X,action_loss_mass_gt_05_B,action_loss_mass_gt_10_X,action_loss_mass_gt_10_B,mixed_ev_bb,frequencies_F,frequencies_C,frequencies_R,action_ev_bb_F,action_ev_bb_C,action_ev_bb_R,forced_action_local_regret_bb_F,forced_action_local_regret_bb_C,forced_action_local_regret_bb_R,extra_loss_vs_mixed_bb_F,extra_loss_vs_mixed_bb_C,extra_loss_vs_mixed_bb_R,action_loss_p95_bb_F,action_loss_p95_bb_C,action_loss_p95_bb_R,action_loss_mass_gt_05_F,action_loss_mass_gt_05_C,action_loss_mass_gt_05_R,action_loss_mass_gt_10_F,action_loss_mass_gt_10_C,action_loss_mass_gt_10_R
BB_DEF75,[J-8]x dis,2 overcards,observed,9867.125831,0.0015117481197443154,0.006285719304291837,248,10,,,,,,,,,,,,,,,0.0010900964465387119,0.8911049692893704,0.10873779987583704,0.0001571844579064029,0.0,-0.01853812432459372,-0.2904984831581913,0.008511092351953409,0.027049216676547125,0.29900957551014484,0.0010900969963436018,0.01962822132093732,0.29158858015453504,0.0286913,0.2268316,1.3901657,0.0,0.006851620335842863,0.1420847706832087,0.0,0.0,0.12291572761640604
BB_DEF75,[J-8]x dis,A-high,observed,196894.25035,0.03016628325747344,0.1254288241101346,3165,67,,,,,,,,,,,,,,,0.036872810341024624,0.7537314162647148,0.23708208190965477,0.009186501480612336,0.0,-0.31364581677602216,-0.43132164124752437,0.040032452736947916,0.35367826951296955,0.47135409398447237,0.036872810314992926,0.35051862709101456,0.4681944515625174,0.305343,1.2657307,1.4382504,0.034999789418685784,0.3014658112894964,0.4223678575284512,0.00518689346278313,0.11403245325898877,0.12930722280992185
BB_DEF75,[J-8]x dis,Air / Nothing,observed,76658.7317,0.011744929120632693,0.048834410135457265,1374,67,,,,,,,,,,,,,,,0.0,0.9999999999999992,0.0,0.0,0.0,-1.4260953566170818,-1.3774592029181694,0.0,1.4260953566170818,1.3774592029181694,0.0,1.4260953566170818,1.3774592029181694,0.0,2.384621,2.7184349,0.0,0.9897961421660199,0.9791346887102224,0.0,0.8062080895345681,0.6524496452111276
BB_DEF75,[J-8]x con,Two pair+,observed,25134.80674,0.003850918441716156,0.05143098351290727,474,25,,,,,,,,,,,,,,,18.472329523500488,0.0,0.33898913430953115,0.6610108723708452,0.0,18.469081906477538,18.459686542572065,18.487402863534562,0.018320957057018555,0.027716320962505907,18.472329344338046,0.0032474378605008864,0.012642801765988239,27.5681,0.089500000000001,0.116300000000003,0.9999999999999997,0.0031356903124531445,0.0018120441693119619,0.9999999999999997,0.0,0.00039780850926884827
BB_DEF75,[J-8]x con,Overpair,observed,8840.220319999997,0.001354415325777909,0.018088908748394365,204,18,,,,,,,,,,,,,,,3.337910576629987,0.0,0.8339410317076693,0.16605897099465056,0.0,3.3409597562111917,3.3199556918883335,3.34185288438834,0.0008931281771493297,0.021897192500005446,3.3379105872252346,-0.0030491689859561636,0.01795489533689995,5.44105,0.00578999999999974,0.0811999999999999,1.0000000000000007,0.0,0.0034705345443245706,1.0000000000000007,0.0,0.0
BB_DEF75,[J-8]x con,Top pair,observed,52979.793669000006,0.00811706517534453,0.10840755303565816,1152,25,,,,,,,,,,,,,,,2.7853143351200957,0.010595416423356098,0.7910295071765328,0.19837507593195575,0.0,2.7870360534585563,2.7545964330765793,2.790221188064373,0.003185134605815374,0.03562475498779422,2.7853143286073707,-0.0017217248511865774,0.030717895530792273,4.6826,0.0169599999999996,0.2297548,0.9470785770228369,0.0,0.005306738862679053,0.9017077427191449,0.0,0.0
BB_DEF75,[J-8]x con,Second pair,observed,30542.21152,0.004679390090793418,0.06249564571479361,555,25,,,,,,,,,,,,,,,1.3676313352828278,0.03450842332991804,0.7875729968222728,0.17791857416272058,0.0,1.3669502630538368,1.2873490600432602,1.3735875775707265,0.0066373145168899614,0.0862385175274664,1.3676313398303654,0.0006810767765288326,0.08028227978710528,2.41403,0.0301100000000001,0.4008533,0.8605082730433531,0.0,0.03081821397850106,0.6550694512379562,0.0,0.003335514847485412
BB_DEF75,[J-8]x con,Third pair,observed,26501.01223,0.004060235583918096,0.054226520902880986,507,25,,,,,,,,,,,,,,,1.130081067437683,0.08178520398483395,0.7788588112735648,0.13935597950774273,0.0,1.123794534299547,0.9983494808534676,1.1357615034526474,0.011966969153100533,0.13741202259918037,1.1300810703529296,0.0062865360533828595,0.1317315894994627,2.42997,0.0460384,0.5694,0.76461022560722,0.0,0.06855385651810629,0.5300989655820404,0.0,0.00490079393469266
BB_DEF75,[J-8]x con,Underpair,observed,39812.1347,0.006099640443080554,0.08146381488228398,444,22,,,,,,,,,,,,,,,0.292627408587562,0.17563073461934964,0.7269091183392006,0.09746015255032281,0.0,0.30029761479282047,0.22512147912826252,0.30103120880294515,0.000733594010124756,0.07590972967468253,0.29262740486204614,-0.007670209930774241,0.06750592573378353,0.865564,0.00450700000000004,0.317225,0.2436336075191667,0.0,0.005234381466111135,0.019502702024164507,0.0,0.0
BB_DEF75,[J-8]x con,Weak pair,observed,30254.091,0.004635246977405595,0.06190609187946341,402,21,,,,,,,,,,,,,,,0.013616589133570067,0.9563355104602307,0.038326070584004654,0.005338420749246771,0.0,-0.6107300495021155,-1.0340584269916837,0.013694071196573053,0.6244241206986886,1.0477524981882564,0.013616588854955902,0.6243466383570714,1.0476750158466392,0.0,1.0791359,1.909655,0.010902330531100736,0.6697699659857564,0.7038709376526958,0.0,0.10749590195917635,0.5640231134361299
BB_DEF75,[J-8]x con,Combo draw,observed,33473.44328,0.005128485823189255,0.06849354869771784,663,25,,,,,,,,,,,,,,,1.8186973234325081,0.17395575898579807,0.4024876702099821,0.4235565639537273,0.0,1.6858913515863005,1.6629214825244143,1.827920540891095,0.14202918930479513,0.16499905836668058,1.818697332924696,0.13280598133839616,0.1557758504002816,5.20212,1.2272957,1.4380199,0.702926480349828,0.11445582451594148,0.10329693187153946,0.6305470415292155,0.07158184713646226,0.08316923528639147
BB_DEF75,[J-8]x con,OESD,observed,4495.63177,0.0006887783729288401,0.009198987119125632,103,25,,,,,,,,,,,,,,,2.1232058122581594,0.22687391500646856,0.4058045115820373,0.3673215519460126,0.0,2.022932169712835,2.0182177047884724,2.143862101013542,0.12092993130070699,0.1256443962250703,2.123205949862665,0.10027378014983016,0.10498824507419345,4.80735,0.6709843,0.9466114,0.6338945794041311,0.09379945279637528,0.10426516760735498,0.6079283913415354,0.0,0.01883243653650041
BB_DEF75,[J-8]x con,Gutshot,observed,9108.30658,0.0013954889784733077,0.018637468367758963,190,25,,,,,,,,,,,,,,,0.6051159582725251,0.39362712038917014,0.18924119208455983,0.41713168767760106,0.0,0.35678089045693095,0.25494312706207195,0.6132673935905533,0.2564865031336224,0.3583242665284812,0.6051159582913466,0.2483350678344157,0.35017283122927445,1.578,1.6904388,2.1951996,0.4730337798972068,0.15893266407815623,0.1685749416221341,0.37343247837843413,0.13621493733251125,0.14309390977922046
BB_DEF75,[J-8]x con,BDFD,observed,82512.01541,0.012641714141365093,0.16883655196023445,1299,25,,,,,,,,,,,,,,,1.3825206326398668e-05,0.9709497873869612,0.00032891508826496136,0.02872129595136307,0.0,-0.7701979225606148,-0.6226734029174008,0.0007676799510927132,0.7709656025117073,0.6234410828684934,1.3825240460012549e-05,0.7702117478010746,0.6226872281578607,0.0009287,1.8330414,2.1531727,0.0,0.6571360221971824,0.3985013287654464,0.0,0.27212368645256424,0.18853134131680277
BB_DEF75,[J-8]x con,2 overcards + draw,observed,60827.913677000004,0.009319480232052013,0.1244664205222504,1721,25,,,,,,,,,,,,,,,0.09884769704903434,0.7217846090226219,0.1868726307011169,0.09134276153845124,0.0,-0.05282281677023337,-0.20320968526754293,0.10460860344745307,0.15743142021768636,0.3078182887149953,0.09884769985876647,0.15167051662899977,0.3020573851263087,0.761869,0.7560375,1.5317245,0.0854314622821746,0.11166731126220347,0.1750675552929008,0.020437929313200695,0.025863980118635423,0.13200753446252378
BB_DEF75,[J-8]x con,2 overcards,observed,5492.5526279999995,0.0008415172006714118,0.011238892209379426,158,5,,,,,,,,,,,,,,,0.000251926221883388,0.9207174856543213,0.07806193369501273,0.0012205335089781504,0.0,-0.17221936762799128,-0.5743654434902675,0.004135935753587576,0.17635530338157884,0.578501379243855,0.0002519260538819106,0.17247129368187317,0.5746173695441493,0.0179949,0.7831844,1.9452015,0.0,0.13746509885967723,0.3249519483712082,0.0,0.0,0.3140859805704168
BB_DEF75,[J-8]x con,A-high,observed,54401.449779999995,0.008334877939622355,0.11131655379950746,1056,25,,,,,,,,,,,,,,,0.03546178027242462,0.7167257645257898,0.2641918289828014,0.019082418145271538,0.0,-0.25519847258701933,-0.49821255342030807,0.03983987583944576,0.29503834842646504,0.5380524292597537,0.03546178047221055,0.2906602530592298,0.5336743338925185,0.29232,1.2312202,1.5383125,0.03348421608921319,0.23039074419314126,0.42877403312467355,0.005079392205859703,0.0995872522131156,0.22089672533723426
BB_DEF75,[J-8]x con,Air / Nothing,observed,24333.8487,0.0037282031919359288,0.04979205864764409,506,25,,,,,,,,,,,,,,,0.0,0.9999999999999999,0.0,0.0,0.0,-1.2418486193591318,-1.2208472441382705,0.0,1.2418486193591318,1.2208472441382705,0.0,1.2418486193591318,1.2208472441382705,0.0,2.2043579,2.7669716,0.0,0.9929325031103687,0.9763545788792543,0.0,0.6770690067617624,0.5353072015278867
BB_DEF75,[7-4]x,Two pair+,observed,7652.312269999999,0.0011724152386426432,0.05361398109994482,380,20,,,,,,,,,,,,,,,18.313754061254528,0.0,0.42722773050128415,0.5727722596736748,0.0,18.291431157430047,18.209454018739596,18.37043555920993,0.07900440177988195,0.16098154047032906,18.31375427128335,0.022323113853301074,0.10430025254374818,26.9307,0.582000000000001,0.791790000000001,0.9999999999999999,0.07394808000954725,0.08685672860028223,0.9999999999999999,0.021239277000910998,0.022817354263563006
BB_DEF75,[7-4]x,Overpair,observed,12496.766749999999,0.001914636942993271,0.08755542020567841,570,20,,,,,,,,,,,,,,,2.0201581214586324,0.01802388978728838,0.8267008843809173,0.1552752290766153,0.0,2.0452624623739815,1.9398524939073607,2.047506675281844,0.0022442129078627535,0.10765418137448311,2.0201581422783152,-0.025104320095665954,0.08030564837095441,5.58165,0.0110899999999998,0.489813,0.905919425118501,0.0,0.04947682487552232,0.7768847282037977,0.0,0.007013564528600969
BB_DEF75,[7-4]x,Top pair,observed,10480.331759,0.0016056977586308117,0.0734277809141442,507,20,,,,,,,,,,,,,,,2.513848335106424,0.0037431324924100625,0.7805788015546229,0.21567806054885236,0.0,2.522418934208922,2.4667058343098534,2.532735029953954,0.01031609574503261,0.06602919564410138,2.513848359586358,-0.008570574622563481,0.047142525276505295,3.94775,0.0639799999999997,0.323830000000001,0.97778451433085,0.0,0.01507486715430799,0.9123515729155074,0.0,0.0
BB_DEF75,[7-4]x,Second pair,observed,7673.372581,0.0011756419012089049,0.05376153481653054,402,20,,,,,,,,,,,,,,,1.6404949873689525,0.013676526825876277,0.8986033907220741,0.08772007639201072,0.0,1.6458511316462823,1.5180368648669376,1.6535597489251115,0.007708617278829342,0.13552288405817375,1.640495002423843,-0.00535612922243917,0.12245813755690524,2.80449,0.0561800000000001,0.51274,0.9022835371168332,0.0,0.060592347900746336,0.7964822029016506,0.0,0.00027840196438390564
BB_DEF75,[7-4]x,Third pair,observed,4446.980074,0.0006813244181288213,0.03115663569741741,273,20,,,,,,,,,,,,,,,1.5627208655845657,0.03078985069670316,0.9471716523047294,0.022038487241968916,0.0,1.5674835300417373,1.202497748601493,1.56898519844687,0.0015016684051325935,0.3664874498453759,1.5627208814704285,-0.004762648571308769,0.36022313286893454,2.82835,0.000199999999999756,0.81127,0.8733344857348686,0.0,0.3330992798147627,0.7063756645472209,0.0,0.009943487324922068
BB_DEF75,[7-4]x,Underpair,observed,3990.8910400000004,0.0006114467504680631,0.027961163794809327,90,10,,,,,,,,,,,,,,,0.44091134101952534,0.03842903186825665,0.7619708426920943,0.19960023196054735,0.0,0.4711204984804321,0.3666315175498477,0.47112628861094885,5.790130516816171e-06,0.10449477106110118,0.4409113115206584,-0.030209186959773676,0.07427979397081069,0.949199,0.0,0.24034,0.2802109425668509,0.0,0.0029721608235137383,0.04408600441268875,0.0,0.0
BB_DEF75,[7-4]x,Weak pair,observed,4881.66093,0.0007479221263167842,0.03420211664171398,180,16,,,,,,,,,,,,,,,0.20239198458619767,0.6041239935273299,0.2779501051755965,0.11792590062779512,0.0,0.14767449733699772,-0.1476433555597724,0.24633295922399878,0.09865846188700102,0.3939763147837712,0.20239197879980048,0.0547174814628027,0.3500353343595729,0.926049,0.6031944,1.2579578,0.1550691661823387,0.15273179573330178,0.18291123713911853,0.04074693282722526,0.0,0.147778637300809
BB_DEF75,[7-4]x,Combo draw,observed,7251.643795999999,0.0011110285873943801,0.05080679926595261,381,19,,,,,,,,,,,,,,,2.0897464701747555,0.025672336892057408,0.49177974758183607,0.4825479114020208,0.0,2.083879674546031,2.069855004891703,2.106057740857489,0.02217806631145684,0.0362027359657862,2.089746535229324,0.005866860683291637,0.019891530337620998,4.92774,0.1173346,0.19205,0.8793522429379965,0.0030952746206840856,0.005465186944491227,0.7225236917855918,0.0,0.0009076575167178828
BB_DEF75,[7-4]x,OESD,observed,760.746981,0.00011655448991181661,0.005329980380057607,50,18,,,,,,,,,,,,,,,3.0948372488710376,0.003509796369155752,0.566550327915779,0.4299398656412558,0.0,3.055939566888549,3.121425612719873,3.1361395276162787,0.08019996072772968,0.014713914896404957,3.0948372511433155,0.03889768425476637,-0.026588361576558354,4.72625,0.21694,0.125942,0.9705075530230726,0.0,0.0002946459277503199,0.931931757478772,0.0,0.0
BB_DEF75,[7-4]x,Gutshot,observed,1676.270841,0.00025682243598257125,0.011744365626595452,77,16,,,,,,,,,,,,,,,0.7456834608925273,0.20337866092194942,0.17434750523068365,0.6222737853583352,0.0,0.677738764709632,0.6940619391597913,0.7579728042225456,0.08023403951291361,0.0639108650627543,0.7456834647549542,0.06794470004532213,0.051621525595162816,1.61707,0.359009,0.3963842,0.5532244237135185,0.016794607596470144,0.03242496359811105,0.3910300077814215,0.0013047539493649166,0.007342006255181288
BB_DEF75,[7-4]x,BDFD,observed,5231.58655,0.0008015344352247524,0.03665378156534973,135,10,,,,,,,,,,,,,,,-0.0004542667435634845,0.9171502208353356,0.0007914407426175527,0.0820583305190755,0.0,-0.3789652584080083,-0.19183365480206002,0.001998404750308489,0.38096366315831687,0.19383205955236854,-0.0004542667435634847,0.3785109916644449,0.19137938805849658,0.0083385,0.6822414,0.7586628,0.0,0.13366806862824437,0.0639837335769586,0.0,0.014214380148217179,0.029929192321208945
BB_DEF75,[7-4]x,2 overcards + draw,observed,35846.897404,0.005492124117735333,0.2511521762440724,2375,20,,,,,,,,,,,,,,,0.2474573294366207,0.6841128253233877,0.21459184430971903,0.10129531779055571,0.0,-0.09264222078201334,-0.18058503670182277,0.2573237346443189,0.34996595542633185,0.437908771346141,0.24745732062720052,0.34009954140921345,0.42804235732902257,1.52043,1.1367729,1.4086239,0.14109439916090544,0.296619182691485,0.3551623931498001,0.08757673347902331,0.09165362801058997,0.15243341186314963
BB_DEF75,[7-4]x,2 overcards,observed,20078.241467,0.0030761991187086544,0.14067309599375072,1419,20,,,,,,,,,,,,,,,0.0005523385344248091,0.9437577310475262,0.055619778618096236,0.0006224920449463783,0.0,-0.32356062750332876,-0.7422446923413264,0.004750927970145285,0.3283115554734741,0.7469956203114717,0.0005523384413014271,0.3241129659446303,0.7427970307826278,0.0233995,1.1771793,1.7420898,0.0,0.2533237994651914,0.5746357227530595,0.0,0.08355539058325041,0.40873013687419246
BB_DEF75,[7-4]x,A-high,observed,18886.044239,0.0028935418841033135,0.13232026911030223,855,16,,,,,,,,,,,,,,,0.035189885473201586,0.6564995159036326,0.32567607870846743,0.01782441404971825,0.0,-0.08447588921534635,-0.29351756728442074,0.04795061117910771,0.13242650039445408,0.3414681784635285,0.035189885585741355,0.11966577480108773,0.3287074528701622,0.208968,0.5637508,0.9956047,0.03388584670782737,0.07755213010543877,0.2979165024077014,0.00967664258789625,0.012741411433479805,0.045376193614453615
BB_DEF75,[7-4]x,Air / Nothing,observed,1376.04344,0.00021082442027555204,0.009640898643680553,36,10,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-0.9123401398935793,-0.7089327350617457,0.0,0.9123401398935793,0.7089327350617457,0.0,0.9123401398935793,0.7089327350617457,0.0,1.2446609,0.8871418,0.0,1.0,1.0,0.0,0.17878455203420032,0.04854474652340917
UTG_BTN_BET,ABB,Two pair+,observed,20870.74458,0.003924985761852868,0.23348965824812118,293,6,0.2736633813753022,0.7263366333249874,7.934020361555182,7.9702350667241735,0.03622095298202823,6.247813033226063e-06,0.025410454789450428,-0.010804250379544574,0.0861900000000002,0.0,0.0,0.0,0.0,0.0,7.959430916618633,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,ABB,Overpair,no_rows,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,ABB,Top pair,observed,23202.098700000002,0.004363423963794442,0.2595714817617771,288,6,0.38445143484439626,0.6155486002797539,3.7794729886121896,3.8313621504642588,0.051945556369088236,5.639451701841325e-05,0.034708879677571,-0.01718028217449883,0.0908999999999995,0.0,0.0,0.0,0.0,0.0,3.8141819958223975,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,ABB,Second pair,observed,12612.52219,0.0023719311894718877,0.14110150620174688,198,6,0.4195130338452678,0.5804869661760601,3.091881399505788,3.1641017332375925,0.07277592512862803,0.0005555913968227476,0.04869913707885108,-0.0235211966529542,0.12026,0.0,0.0,0.0,0.0,0.0,3.1405805375104054,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,ABB,Third pair,observed,6238.61462,0.0011732438899497637,0.06979396398542541,135,6,0.4479833976634781,0.5520166113933628,3.030822173973878,3.0702371838802667,0.04109585034481899,0.0016808404384305244,0.02698240758178405,-0.012432602324604414,0.0954900000000003,0.0154899999999998,0.0,0.0,0.0,0.0,3.057804610554708,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,ABB,Underpair,observed,2013.495,0.00037866110508271767,0.022525801972815902,24,3,0.5264796200914331,0.473520379908567,3.109996624044261,3.1571057743724222,0.047617396651096884,0.0005082463229359934,0.029102786476698787,-0.018006363851462103,0.1232,0.0,0.0,0.0,0.0,0.0,3.1390994105209598,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,ABB,Weak pair,observed,16924.15844,0.0031827844307959065,0.18933756556435496,336,6,0.4171029518052999,0.5828970505839721,1.7614955303504698,1.796018799746476,0.045946926793921,0.011423657397915501,0.03139101729588919,-0.0031322521001163096,0.0977800000000002,0.13082,0.0,0.0,0.0,0.0,1.7928865552966458,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,ABB,Combo draw,observed,4045.946466,0.0007608871936215766,0.04526367777706442,93,6,0.109065246339903,0.8909347595037764,2.3445621957027747,2.3846437859117984,0.04031000288545585,0.00022841267643208284,0.03527861793355164,-0.004802972275472132,0.0958999999999999,0.000819999999999599,0.0,0.0,0.0,0.0,2.3798408323424076,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,ABB,OESD,observed,182.157028,3.425674338454456e-05,0.002037866069041483,5,3,0.4126963763952275,0.5873036236047724,2.8508702009466256,2.9145142002066478,0.06364399926002286,0.0,0.04236497923161538,-0.021279020028407484,0.1335,0.0,0.0,0.0,0.0,0.0,2.89323518017824,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,ABB,Gutshot,observed,1156.0639159999998,0.0002174112376632741,0.012933365535913462,26,6,0.1491872421375342,0.8508127578624658,1.8409344133573495,1.9054768736935828,0.06513005739016593,0.0005875970539331339,0.05860087350471598,-0.005941586831516816,0.0964000000000003,0.0,0.0,0.0,0.0,0.0,1.8995352868620656,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,ABB,BDFD,observed,1606.31745,0.00030208664075681997,0.01797053818568142,96,6,0.6836940032336697,0.3163059821590695,1.3582279526640013,1.3245932214020708,0.009994476648535438,0.04362920791046628,0.0061024909034242,0.039737222165355045,0.0510799999999998,0.13381,0.0,0.0,0.0,0.0,1.3643304229018502,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,ABB,2 overcards + draw,no_rows,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,ABB,2 overcards,no_rows,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,ABB,A-high,no_rows,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,ABB,Air / Nothing,observed,534.044306,0.0001004332303149961,0.005974574698057805,32,6,0.9098355422829506,0.0901644577170494,1.118408202942349,1.0292051371462125,0.005121323616958492,0.09432438941309487,0.0014410170345984315,0.09064408283073482,0.0319700000000003,0.223819,0.0,0.0,0.0,0.0,1.1198492199769474,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[K/Q]x,Two pair+,observed,25570.38386,0.004808807476461024,0.09946142158090895,332,16,0.20570295623600163,0.7942970362597037,12.16476125610717,12.197649762403138,0.03304299973617989,0.00015449344020915647,0.026633371434377617,-0.006255134861593118,0.065800000000003,0.0,0.0,0.0,0.0,0.0,12.191394491899429,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[K/Q]x,Overpair,no_rows,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[K/Q]x,Top pair,observed,75744.45390000001,0.014244623710344934,0.29462408945485513,912,16,0.3906342807249508,0.6093657124057003,4.649535816183292,4.684982197512877,0.035478436903497154,3.2055573906514784e-05,0.02283370126145008,-0.012612680068140559,0.0689700000000002,0.0,0.0,0.0,0.0,0.0,4.672369485178721,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[K/Q]x,Second pair,observed,44351.89739,0.008340889089971767,0.17251609472787965,702,16,0.33657240391952825,0.6634275877203388,2.935687825425976,2.998916693790402,0.06327470630628641,4.583794186127361e-05,0.043528363737489036,-0.019700504626936104,0.11161,0.0,0.0,0.0,0.0,0.0,2.9792161660714287,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[K/Q]x,Third pair,observed,2827.3018739999998,0.0005317069334720367,0.010997389212693965,108,12,0.28693625363467784,0.7130637309750306,2.4667303494585036,2.486449442560749,0.020686833372721047,0.0009677402704752597,0.0126887243588734,-0.007030368743372387,0.0741700000000003,0.00431999999999988,0.0,0.0,0.0,0.0,2.479419025446319,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[K/Q]x,Underpair,observed,4201.040999999999,0.0007900545208991357,0.016340838380346598,48,8,0.5979519603274522,0.4020480185085078,2.959967238424953,2.998318212193121,0.038350973768168484,0.0,0.015512563898445825,-0.02283840986972266,0.0529499999999996,0.0,0.0,0.0,0.0,0.0,2.9754797347766715,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[K/Q]x,Weak pair,observed,51825.072329999995,0.009746306377452925,0.20158459081791932,912,16,0.5176116454112343,0.48238835838661076,1.4547039489281357,1.4929438918420512,0.040893801391898625,0.0026538584779819854,0.022915698007630592,-0.015324244906286047,0.0991,0.0077799999999999,0.0,0.0,0.0,0.0,1.4776196562041777,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[K/Q]x,Combo draw,observed,13033.690454,0.0024511367699535927,0.0506972984096752,165,16,0.3303457238098333,0.6696542580992046,2.6824281795981575,2.697225926738434,0.014894856283512592,9.710914323667433e-05,0.010353414720036157,-0.004444332420239759,0.0321300000000004,0.0,0.0,0.0,0.0,0.0,2.6927815506488555,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[K/Q]x,OESD,observed,166.034,3.122462083159082e-05,0.0006458243943923583,2,2,0.497589785272896,0.5024102147271041,3.900550317525326,3.903349791428262,0.003769423732488225,0.0009699498295529334,0.001545334134408177,-0.0012541397685271146,0.0074999999999994,0.0019499999999999,0.0,0.0,0.0,0.0,3.9020956516597347,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[K/Q]x,Gutshot,observed,20070.778892,0.003774542929143407,0.07806954372543472,437,16,0.22591356737759483,0.7740864357042091,2.1325265562816864,2.1469024577217106,0.014397819520963504,2.191808094081217e-05,0.011098200751909508,-0.003277700688113184,0.0338399999999996,0.0,0.0,0.0,0.0,0.0,2.143624761599094,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[K/Q]x,BDFD,observed,14489.084256,0.002724840466955998,0.056358360726905664,447,16,0.5234006306978664,0.4765993793067059,1.0090122242465518,1.0268845303388632,0.02418220471017475,0.006309898617862108,0.017928176688433294,5.587059612065237e-05,0.065372,0.037759,0.0,0.0,0.0,0.0,1.0269404124904562,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[K/Q]x,2 overcards + draw,no_rows,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[K/Q]x,2 overcards,no_rows,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[K/Q]x,A-high,no_rows,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[K/Q]x,Air / Nothing,observed,4808.723616,0.0009043362901183874,0.018704548568988472,149,16,0.9328446430515264,0.06715536587391881,0.7310372339324646,0.6732405404703522,0.004269455465996988,0.062066148928109244,0.0009555365325238144,0.05875222999463607,0.023034,0.17088,0.0,0.0,0.0,0.0,0.7319927754537763,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[J-T][9-5],Two pair+,observed,16243.408836000002,0.0030547615664057483,0.10110588341356919,206,10,0.35938169997830477,0.640618305365955,11.451995990638416,11.475384749901087,0.024032112915062725,0.0006433536523958943,0.015591925062075374,-0.0077968342005914565,0.0488400000000002,0.00363000000000113,0.0,0.0,0.0,0.0,11.46758797555194,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[J-T][9-5],Overpair,no_rows,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[J-T][9-5],Top pair,observed,46449.482800000005,0.00873536437267969,0.28912133161291975,570,10,0.60731533108188,0.39268466728001766,4.2034833065363175,4.223848327411432,0.020564146454285177,0.0001991255791765165,0.008366088860555352,-0.011998932014553309,0.0489500000000014,0.0,0.0,0.0,0.0,0.0,4.211849390016772,,,,,,,,,,,,,,,,,,,,,
UTG_BTN_BET,A[J-T][9-5],Second pair,observed,16205.295485999999,0.0030475939085623438,0.10086864971708914,306,10,0.5592591401313743,0.4407408486011513,2.5893158096365374,2.6374501759269933,0.048438093121120386,0.0003037268306629802,0.023293011698319724,-0.024841354592137682,0.0814300000000001,0.0,0.0,0.0,0.0,0.0,2.612608791873891,,,,,,,,,,,,,,,,,,,,,
