flop_category,hand_category,boards_present,active_combos,reach_sum,mean_fold_frequency,mean_call_frequency,mean_raise_frequency,policy,bdfd_rule,bdfd_boards_present,no_bdfd_boards_present,bdfd_mean_continue_frequency,no_bdfd_mean_fold_frequency,mean_local_loss_bb,max_combo_loss_bb
BBx,Air,47,2280,31066.329888000022,1.0,0.0,0.0,F,False,47,47,0.0,1.0,0.0,0.0
BBx,Top pair,47,1902,32847.99523300002,0.00022179343971631205,0.9883742487424184,0.011403948756057252,C,False,47,47,0.9999999730243162,0.00038021732522796356,2.829078653861657e-06,0.002959857080000461
BBx,Third pair,47,323,2768.3793030000006,0.07946916243484646,0.6889647447769133,0.2315661085576362,C,False,47,45,1.0000000088652483,0.2639278444444445,0.029092201483135183,0.6750599999999999
BBx,Gutshot,47,2281,29558.23631799997,0.06342212512024271,0.8830090634317014,0.05356880851840964,C,False,47,47,0.9481806227807247,0.06832290775552423,0.028969166941941453,1.6406437
BBx,Two pair+,47,797,5058.168456,0.0,0.3663896881051161,0.6336103103868557,R/C,False,47,47,0.9999999361702128,0.0,0.02626107731782476,1.58365
BBx,Second pair,47,1468,26692.24638600005,0.045680188569409315,0.9049650429426217,0.04935476573401482,C,False,47,47,0.9999999989361703,0.05560083179458035,0.00043615723071105123,0.37293044602
BBx,Overpair,47,444,6328.508637000001,0.0,0.9654166808510639,0.03458331914893618,C,False,0,0,,,6.333553248873139e-05,0.010939012370000967
BBx,Weak pair,38,1135,25004.010194999988,0.662176569619462,0.3369161067104535,0.0009073180101011571,F,False,0,0,,,0.01949366797907552,0.417572
BBx,OESD,46,861,11392.925145,0.0,0.800701890235625,0.1992981034367353,C,False,46,46,0.999999987922705,0.0,0.0006833551499907311,0.32272999999999996
BBx,Underpair,20,162,4200.882000000001,0.0,0.9975618875000002,0.002438116666666667,C,False,0,0,,,2.5818252735913002e-06,0.0004215781650000139
K/Qx,Low pocket pair,41,660,3302.9760320000005,0.9165232250677504,0.08347671111111112,6.097560975609756e-08,F,False,0,0,,,0.026779880188919757,0.351427
K/Qx,Air,56,6632,151303.74645199996,0.7530816524890841,0.20271968498972667,0.044198662683537955,F,False,56,56,0.4884396718996604,0.9122706320057725,0.04991839338221557,0.862593
K/Qx,Gutshot,47,900,11048.089072000002,0.004024589154584824,0.4201827714972743,0.57579263317581,R/C,False,46,45,0.9999999975845411,0.005397624494949496,0.008265234213256234,0.28635999999999984
K/Qx,Top pair,56,3042,61159.93671399993,0.0,0.9371918117427123,0.06280818812254069,C,False,56,56,0.9999999945153063,0.0,0.00034510118397467675,0.1467500000000001
K/Qx,OESD,30,159,1330.7819619999998,0.0,0.25645292222222227,0.7435470861111111,R,False,30,29,1.0000000111111111,0.0,0.004281466386471272,0.21991199999999997
K/Qx,Third pair,56,339,6268.067376999997,0.0,0.5597100796626986,0.44028991091269837,C/R,False,56,56,1.0000000029761904,0.0,0.00746394320385254,0.18608350000000007
K/Qx,Two pair+,56,567,5338.080720000004,0.0,0.07347880051408966,0.9265212015366374,R,False,37,56,0.9999999864864865,0.0,0.007901795256053973,0.28429999999999894
K/Qx,Second pair,56,666,8984.333499000008,0.0,0.38571848993764163,0.6142815184948981,R/C,False,56,56,1.0000000086309524,0.0,0.006842598520202396,0.34848
K/Qx,Underpair,55,1500,46550.76201000005,0.0015691385461760463,0.9798780337409815,0.018552828547378542,C,False,0,0,,,2.1441836348357015e-05,0.015437841999999957
K/Qx,Overpair,56,499,7705.253755999999,0.0,0.42436767113095225,0.5756323258928573,R/C,False,0,0,,,0.006417536045088751,0.25625
K/Qx,Weak pair,42,662,11533.011218000018,0.22381431949836866,0.742065654028362,0.034120021095719204,C,False,0,0,,,0.004188052638109155,0.4406048
