"board","board_index","decision_node","acting_player","combo","reach_probability","fold_frequency","call_frequency","raise_frequency","ev_fold","ev_call","ev_raise","mixed_ev"
"Js 7h 2d","192","BTN_RESPONSE","BTN","5h6h","23.3638","0.624201","0.232561","0.143239","0","-0.56945","-0.23904","-0.16667171201"
"Js 7h 2d","192","BTN_RESPONSE","BTN","5hAh","34.3601","0.501168","0.398929","0.099903","0","0.887478","0.188091","0.372831566235"
"Js 7h 2d","192","BTN_RESPONSE","BTN","5s6s","23.2684","0.454803","0.365789","0.179408","0","0.027554","-0.059288","-0.00055779139800000294"
"Js 7h 2d","192","BTN_RESPONSE","BTN","5s7s","2.74689","0","0.531664","0.468336","0","34.6976","34.4796","34.595502752"
"Js 7h 2d","192","BTN_RESPONSE","BTN","5sAs","34.5159","0.457395","0.436229","0.106376","0","1.16406","0.234703","0.532763496068"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6c6d","44.785","0.577648","0.422352","1E-06","0","-0.250961","-1.188065","-0.105995068337"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6c6h","44.878","0.573402","0.426598","0","0","-0.274387","-1.288982","-0.117052945426"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6c6s","44.7495","0.59775","0.40225","0","0","-0.438908","-1.246914","-0.176550743"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6c7c","25.0866","0","0.599135","0.400865","0","22.1584","21.2661","21.8007081605"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6c8c","7.6652","1","0","0","0","-5.083012","-5.921612","0"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6cKc","4.59504","1","0","0","0","-8.648949","-9.859493","0"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6cAc","3.67842","1","0","0","0","-7.072002","-6.322067","0"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6d6h","44.9122","0.530568","0.469422","1.1E-05","0","0.109016","-0.918484","0.051164405428000007"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6d6s","44.7664","0.556392","0.44359","1.9E-05","0","-0.078938","-0.90979","-0.03503339343"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6d7d","25.0289","0","0.53308","0.46692","0","32.4213","31.3964","31.942753692000004"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6d8d","7.61654","0.359656","0.461306","0.179039","0","0.599388","0.60018","0.383956907748"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6dKd","4.41533","0.999492","0.000496","1.1E-05","0","-3.726768","-4.848347","-0.001901808745"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6dAd","3.54203","0.948259","0.051739","1E-06","0","-1.596027","-3.224415","-0.082580065368000014"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6h6s","44.8567","0.55182","0.448176","4E-06","0","-0.093941","-1.021187","-0.042106186363999994"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6h8h","7.65367","0.214885","0.555629","0.229485","0","1.27739","1.16005","0.97596900256"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6hKh","4.44172","0.999337","0.00066","3E-06","0","-3.748024","-4.950302","-0.002488546746"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6hAh","3.56976","0.972835","0.027165","0","0","-1.745979","-3.491699","-0.047429519535"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6s7s","25.0058","0","0.562839","0.437161","0","33.486","32.8586","33.2117251886"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6s8s","7.61423","0.013755","0.765316","0.220929","0","2.10335","1.64456","1.97305840484"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6sKs","4.47084","0.998321","0.00159","8.9E-05","0","-3.343513","-4.57428","-0.00572329659"
"Js 7h 2d","192","BTN_RESPONSE","BTN","6sAs","3.57733","0.875666","0.124332","1E-06","0","-1.22892","-3.136395","-0.152797217835"
"Js 7h 2d","192","BTN_RESPONSE","BTN","7c7d","56.0776","0","0.451948","0.548052","0","208.683","208.782","208.73725714800003"
"Js 7h 2d","192","BTN_RESPONSE","BTN","7c7s","56.1072","0","0.424964","0.575036","0","208.623","208.895","208.779409792"
"Js 7h 2d","192","BTN_RESPONSE","BTN","7c8c","22.3961","0","0.546315","0.453685","0","21.2244","21.1812","21.204800808"
"Js 7h 2d","192","BTN_RESPONSE","BTN","7c9c","3.04338","0","0.379298","0.620702","0","23.5338","24.2162","23.9573670448"
"Js 7h 2d","192","BTN_RESPONSE","BTN","7cAc","7.19381","0","0.842903","0.157097","0","24.0629","24.2928","24.099016600299997"
"Js 7h 2d","192","BTN_RESPONSE","BTN","7d7s","55.9616","0","0.483068","0.516932","0","208.124","208.514","208.32560348"
"Js 7h 2d","192","BTN_RESPONSE","BTN","7d8d","22.1805","0","0.502514","0.497486","0","31.1382","30.9504","31.0447721292"
"Js 7h 2d","192","BTN_RESPONSE","BTN","7d9d","2.94247","0","0.335192","0.664808","0","32.9821","33.1199","33.0737105424"
"Js 7h 2d","192","BTN_RESPONSE","BTN","7dAd","6.90576","0","1","0","0","33.9099","33.2986","33.9099"
"Js 7h 2d","192","BTN_RESPONSE","BTN","7s8s","22.2178","0","0.564519","0.435481","0","32.6102","32.5996","32.605583901399996"
"Js 7h 2d","192","BTN_RESPONSE","BTN","7s9s","2.94818","0","0.463949","0.536051","0","34.2351","34.3644","34.304411394300004"
"Js 7h 2d","192","BTN_RESPONSE","BTN","7sAs","6.97925","0","1","0","0","34.8967","32.7774","34.8967"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8c8d","61.9305","0.128078","0.802608","0.069314","0","1.41068","1.36979","1.2271686775"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8c8h","62.0494","0.094205","0.84794","0.057855","0","1.54572","1.49799","1.39734402825"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8c8s","61.9806","0.159131","0.771754","0.069115","0","1.38293","1.31882","1.1584320035200002"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8c9c","20.977","0","0","1","0","23.919","25.1618","25.1618"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8cTc","5.82705","0","0","1","0","20.0275","23.3634","23.3634"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8cAc","18.5816","1","0","0","0","-4.712482","-3.124527","0"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8d8h","61.5903","0.082802","0.905551","0.011647","0","1.4889","1.38253","1.36437721081"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8d8s","61.5084","0.154565","0.815562","0.029873","0","1.30298","1.17352","1.09771753772"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8d9d","20.2063","0","0.133919","0.866081","0","30.05","29.9061","29.9253709441"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8dTd","5.6186","0","0","1","0","26.1072","29.5476","29.5476"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8dAd","17.8267","0.515206","0.373121","0.111673","0","0.611752","-0.094452","0.217709779796"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8h8s","61.6721","0.121755","0.858128","0.020117","0","1.44844","1.34308","1.2699656606799998"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8h9h","20.2526","0","0.124343","0.875657","0","30.8094","30.731","30.7407484912"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8hTh","5.63291","0","0","1","0","26.689","30.0563","30.0563"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8hAh","17.9632","0.532474","0.376732","0.090794","0","0.691982","0.07962","0.267920781104"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8s9s","20.2645","0","0.211808","0.788192","0","31.5724","31.3519","31.398603664"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8sTs","5.70702","0","0","1","0","27.895","30.7789","30.7789"
"Js 7h 2d","192","BTN_RESPONSE","BTN","8sAs","18.0325","0.472033","0.415438","0.112529","0","1.15816","0.27803","0.51243011195"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9c9d","60.9645","0","0.796035","0.203965","0","4.49863","4.36431","4.4712334212000009"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9c9h","60.9565","0","0.80437","0.19563","0","4.47457","4.38304","4.4566639861000006"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9c9s","61.1183","0","0.810952","0.189048","0","4.27546","4.12551","4.2471122524"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9cTc","35.8262","0","0.357781","0.642219","0","22.9755","23.1766","23.1046502409"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9cJc","7.47994","0","0.847419","0.152581","0","36.5504","36.9917","36.6177339953"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9cKc","18.4467","1","0","0","0","-3.619217","-2.517517","0"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9cAc","34.1645","1","0","0","0","-2.69128","-2.474026","0"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9d9h","59.1396","0","0.89467","0.10532999999999999","0","3.35098","2.69084","3.2814474538"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9d9s","59.2277","0","0.889248","0.110752","0","3.08591","2.39449","3.00933385216"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9dTd","33.748","0","0.383023","0.616977","0","27.4598","27.4638","27.462267908"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9dJd","7.16573","0","0.724483","0.275517","0","46.0567","46.1669","46.0870619734"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9dKd","17.3319","0.269142","0.399125","0.331733","0","-0.749783","-1.220684","-0.704198305247"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9dAd","31.9929","0.510596","0.389787","0.099617","0","0.114094","-0.928967","-0.048068547661"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9h9s","59.2065","0","0.896217","0.103783","0","3.06363","2.43519","2.99840861148"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9hTh","33.7264","0","0.38149","0.61851","0","27.9632","27.9921","27.981074939000003"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9hJh","7.16656","0","0.741249","0.258751","0","46.1688","46.4001","46.2286491063"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9hKh","17.3842","0.263351","0.404579","0.33207","0","-0.674137","-1.114979","-0.64299274985299992"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9hAh","32.1479","0.513911","0.385767","0.100322","0","0.251476","-0.69706","0.027080688771999997"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9sTs","34.3417","0","0.438045","0.561955","0","28.9322","28.9719","28.9545096135"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9sKs","17.6124","0.201958","0.421375","0.376668","0","-0.263283","-0.671238","-0.363774749109"
"Js 7h 2d","192","BTN_RESPONSE","BTN","9sAs","32.4301","0.464193","0.430884","0.104923","0","0.689056","-0.482315","0.246297268759"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TcTd","52.2807","0","0.943456","0.056544","0","8.83805","8.91411","8.84235073664"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TcTh","52.2774","0","0.942899","0.057101","0","8.78228","8.88183","8.7879644045500012"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TcTs","53.0298","0","0.982297","0.017703","0","8.75681","8.86039","8.75864367674"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TcJc","42.1088","0","0.691286","0.308714","0","34.7047","34.5431","34.6548118176"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TcQc","27.7061","0.684275","0.313939","0.001786","0","0.654751","-0.210876","0.205175249653"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TcKc","45.893","0.645002","0.325915","0.029083","0","0.198898","0.569754","0.081393997252"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TcAc","53.9421","0.901293","0.05388","0.044827","0","0.140728","-0.102837","0.0029725504409999996"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TdTh","50.7238","0","0.829604","0.170396","0","7.61171","7.55683","7.6023586675200008"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TdTs","51.4484","0","0.84035","0.15965","0","7.57133","7.60555","7.5767932229999992"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TdJd","40.39","0","0.733308","0.266692","0","43.1604","43.1295","43.1521592172"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TdQd","26.0008","0","0.562357","0.437643","0","2.93488","2.6343","2.80333326706"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TdKd","42.7971","2.1E-05","0.645962","0.354017","0","1.67619","0.863581","1.388477399657"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TdAd","50.3446","0.227341","0.576213","0.196446","0","2.13489","1.03559","1.4335888847099998"
"Js 7h 2d","192","BTN_RESPONSE","BTN","ThTs","51.4217","0","0.845473","0.154527","0","7.50845","7.5609","7.51655494115"
"Js 7h 2d","192","BTN_RESPONSE","BTN","ThJh","40.3974","0","0.730672","0.269328","0","43.3691","43.3258","43.3574380976"
"Js 7h 2d","192","BTN_RESPONSE","BTN","ThQh","26.0046","0","0.555782","0.444218","0","3.10009","2.69725","2.92114122088"
"Js 7h 2d","192","BTN_RESPONSE","BTN","ThKh","42.9438","1.8E-05","0.647671","0.352311","0","1.72358","0.823351","1.4063883963409998"
"Js 7h 2d","192","BTN_RESPONSE","BTN","ThAh","50.6012","0.23673","0.571322","0.191948","0","2.21429","1.11623","1.4793307074200002"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TsQs","26.726","0","0.55623","0.44377","0","4.28218","4.08694","4.1955383452"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TsKs","44.1234","0","0.62341","0.37659","0","2.39875","1.83833","2.1877014322"
"Js 7h 2d","192","BTN_RESPONSE","BTN","TsAs","51.7646","0.186741","0.628928","0.184331","0","2.73468","1.8182","2.0550674472400003"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JcJd","40.0121","0","0.620381","0.379619","0","250.735","250.333","250.582393162"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JcJh","40.048","0","0.621796","0.378204","0","250.796","250.412","250.650769664"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JcQc","29.4857","0","0.98217","0.01783","0","44.3707","44.2492","44.368533655"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JcKc","48.9061","0","0.915756","0.084244","0","50.5736","50.4578","50.563844544800006"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JcAc","50.9195","0","0.816072","0.183928","0","63.977","64.0246","63.985754972799995"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JcAd","11.7598","0","0.714408","0.285592","0","63.9225","63.858","63.904079316"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JcAh","11.8237","0","0.727442","0.272558","0","64.2721","64.1438","64.2371308086"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JcAs","11.9055","0","0.87378","0.12622","0","65.3997","65.1195","65.364333156"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JdJh","39.6222","0","0.62726","0.37274","0","248.733","248.428","248.6193143"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JdQd","28.1348","0","0.915823","0.084177","0","51.9454","51.8525","51.9375799567"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JdKd","46.3732","0","0.89592","0.10408","0","57.4708","57.4734","57.471070608000005"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JdAc","12.1572","0","0.878838","0.121162","0","65.2556","65.3673","65.269133795400009"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JdAd","48.386","0","0.844274","0.155726","0","72.2575","72.133","72.238112112999985"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JdAh","11.6903","0","0.703401","0.296599","0","64.9995","64.9329","64.979746506600009"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JdAs","11.7702","0","0.835781","0.164219","0","66.1183","65.9702","66.0939791661"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JhQh","28.1705","0","0.914053","0.085947","0","52.0846","51.9531","52.0732979695"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JhKh","46.589","0","0.888339","0.111661","0","57.86","57.8822","57.8624788742"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JhAc","12.1684","0","0.872985","0.127015","0","65.3027","65.3704","65.3112989155"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JhAd","11.6372","0","0.702938","0.297062","0","64.7059","64.6431","64.687244506399992"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JhAh","48.6669","0","0.849736","0.150264","0","72.6702","72.5411","72.6508009176"
"Js 7h 2d","192","BTN_RESPONSE","BTN","JhAs","11.7829","0","0.83655","0.16345","0","66.1871","65.997","66.156028155"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QcQd","16.9543","0","0.454012","0.545988","0","75.6902","75.541","75.608738590400009"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QcQh","16.9617","0","0.463624","0.536376","0","75.6855","75.5387","75.606760003200009"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QcQs","17.1769","0","0.646305","0.353695","0","76.7609","76.8927","76.807517001000008"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QcKc","46.1797","0.308354","0.522321","0.169325","0","1.54512","1.50557","1.06197926377"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QcKd","21.4623","0.51684","0.455143","0.028016","0","-0.039478","0.133301","-0.014233574538"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QcKh","21.5421","0.542802","0.446121","0.011077","0","-0.071007","-0.013218","-0.031824129633"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QcKs","21.7334","0.581407","0.359898","0.058694","0","-0.20845","-0.068237","-0.079025840578"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QcAc","12.1682","0.114587","0.621737","0.263676","0","3.07858","2.8941","2.67717180506"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QcAd","45.7382","0.48762","0.474722","0.037658","0","0.539177","0.503647","0.27492552252"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QcAh","45.9829","0.497749","0.469146","0.033105","0","0.642099","0.603184","0.321206583774"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QcAs","46.2056","0.492306","0.423933","0.083761","0","0.655457","0.839666","0.348201116207"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QdQh","16.306","0","0.535773","0.464227","0","75.0197","74.9697","74.99648865"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QdQs","16.5203","0","0.749719","0.250281","0","76.2854","76.4608","76.3292992874"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QdKc","21.5516","0.422706","0.502138","0.075156","0","0.454945","0.050426","0.23223498886599997"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QdKd","42.5669","0","0.675068","0.324932","0","4.35175","3.87419","4.1965754740799994"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QdKh","20.7567","0.634983","0.364578","0.000439","0","-1.3535","-2.467037","-0.494539352243"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QdKs","20.9679","0.709869","0.287766","0.002365","0","-1.503391","-2.170231","-0.437757410821"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QdAc","45.9202","0.300308","0.559302","0.14039","0","1.29802","0.569721","0.80596831323"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QdAd","11.2138","0","0.998952","0.001048","0","8.76972","7.54919","8.7684408845599986"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QdAh","44.352","0.598765","0.401234","0","0","-0.765881","-1.315125","-0.307297497154"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QdAs","44.6193","0.620496","0.379297","0.000207","0","-0.680393","-0.995193","-0.258277028672"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QhQs","16.5299","0","0.762367","0.237633","0","76.2643","76.4853","76.316816893000009"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QhKc","21.5613","0.434907","0.505689","0.059404","0","0.447105","-0.052715","0.222964598485"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QhKd","20.6869","0.621518","0.377769","0.000712","0","-1.352654","-2.417542","-0.51271203883"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QhKh","42.7655","0","0.694744","0.305256","0","4.3956","3.79619","4.21262650104"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QhKs","20.977","0.716465","0.281793","0.001742","0","-1.504856","-2.291573","-0.428049806974"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QhAc","45.9428","0.309928","0.562884","0.127189","0","1.28749","0.472412","0.78479313102800008"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QhAd","44.1255","0.597876","0.402124","0","0","-0.912792","-1.526436","-0.367055570208"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QhAh","11.2776","0","0.999195","0.000805","0","8.9622","7.81715","8.96127823475"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QhAs","44.6472","0.625033","0.374947","1.9E-05","0","-0.705257","-1.110516","-0.264455096183"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QsKc","21.772","0.48949","0.40839","0.10212","0","0.373268","-0.079159","0.14435520144"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QsKd","20.9267","0.707255","0.291263","0.001482","0","-1.356586","-2.094189","-0.398226896216"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QsKh","21.0048","0.725903","0.273502","0.000595","0","-1.365364","-2.297684","-0.374796906708"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QsKs","43.795","0","0.644809","0.355191","0","5.64902","4.79896","5.34708633854"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QsAc","46.3682","0.348785","0.487301","0.163914","0","1.43318","0.650095","0.80494971901"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QsAd","44.6269","0.661167","0.33883","4E-06","0","-0.853252","-1.142933","-0.28911194689200004"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QsAh","44.8681","0.667771","0.332221","8E-06","0","-0.755611","-1.099499","-0.25103863802299997"
"Js 7h 2d","192","BTN_RESPONSE","BTN","QsAs","11.4869","0","0.996455","0.003545","0","9.93216","8.68346","9.9277333585"
"Js 7h 2d","192","BTN_RESPONSE","BTN","KcAd","13.5018","0","1","0","0","8.787","6.32221","8.787"
"Js 7h 2d","192","BTN_RESPONSE","BTN","KcAh","13.5887","0","1","0","0","9.07282","6.37283","9.07282"
"Js 7h 2d","192","BTN_RESPONSE","BTN","KcAs","13.6469","0","1","0","0","9.20984","7.03245","9.20984"
"Js 7h 2d","192","BTN_RESPONSE","BTN","KdAc","13.4881","0","1","0","0","10.0572","8.82674","10.0572"
"Js 7h 2d","192","BTN_RESPONSE","BTN","KdAh","13.0276","0","1","0","0","7.04679","3.75671","7.04679"
"Js 7h 2d","192","BTN_RESPONSE","BTN","KdAs","13.1159","0","1","0","0","7.20296","4.65758","7.20296"
"Js 7h 2d","192","BTN_RESPONSE","BTN","KhAc","13.5528","0","1","0","0","9.94035","8.51049","9.94035"
"Js 7h 2d","192","BTN_RESPONSE","BTN","KhAd","12.9998","0","1","0","0","6.63354","3.40849","6.63354"
"Js 7h 2d","192","BTN_RESPONSE","BTN","KhAs","13.1739","0","1","0","0","7.1066","4.30677","7.1066"
"Js 7h 2d","192","BTN_RESPONSE","BTN","KsAc","13.6701","0","0.999957","4.3E-05","0","9.51813","8.63441","9.51809200004"
"Js 7h 2d","192","BTN_RESPONSE","BTN","KsAd","13.1544","0","1","0","0","6.23588","3.96881","6.23588"
"Js 7h 2d","192","BTN_RESPONSE","BTN","KsAh","13.2361","0","1","0","0","6.58675","4.01102","6.58675"
"Js 6h 5d","193","BTN_RESPONSE","BTN","2c2d","15.6475","0.839614","0.158729","0.001657","0","-3.546364","-3.959904","-0.569472372284"
"Js 6h 5d","193","BTN_RESPONSE","BTN","2c2h","15.6474","0.835486","0.163028","0.001485","0","-3.523514","-3.985825","-0.580350390517"
"Js 6h 5d","193","BTN_RESPONSE","BTN","2c2s","15.6482","0.862294","0.136301","0.001404","0","-3.727283","-4.040432","-0.513705166711"
"Js 6h 5d","193","BTN_RESPONSE","BTN","2cAc","3.51162","1","0","0","0","-8.082626","-7.682701","0"
"Js 6h 5d","193","BTN_RESPONSE","BTN","2d2h","15.6463","0.767381","0.221825","0.010794","0","-3.115749","-3.145615","-0.725104790235"
"Js 6h 5d","193","BTN_RESPONSE","BTN","2d2s","15.6468","0.790077","0.199839","0.010083","0","-3.319164","-3.202965","-0.695593910691"
"Js 6h 5d","193","BTN_RESPONSE","BTN","2dAd","3.32955","0.900205","0.099789","6E-06","0","-0.738514","-1.987198","-0.073707496734"
"Js 6h 5d","193","BTN_RESPONSE","BTN","2h2s","15.6466","0.787432","0.203464","0.009104","0","-3.296295","-3.228989","-0.700074081736"
"Js 6h 5d","193","BTN_RESPONSE","BTN","2hAh","3.33864","0.998741","0.001259","0","0","-1.575089","-2.762474","-0.001983037051"
"Js 6h 5d","193","BTN_RESPONSE","BTN","2sAs","3.39048","0.979188","0.020811","1E-06","0","-1.134682","-1.864449","-0.023615731551"
"Js 6h 5d","193","BTN_RESPONSE","BTN","3c3d","14.3913","0.476459","0.453732","0.06981","0","-1.133305","-2.629536","-0.6977846524200001"
"Js 6h 5d","193","BTN_RESPONSE","BTN","3c3h","14.3938","0.48568","0.457559","0.056762","0","-1.114292","-2.67012","-0.66141568466799994"
"Js 6h 5d","193","BTN_RESPONSE","BTN","3c3s","14.4274","0.495611","0.444654","0.059735","0","-1.272072","-2.522892","-0.71633685670800007"
"Js 6h 5d","193","BTN_RESPONSE","BTN","3c5c","3.25215","0","0.487036","0.512964","0","15.6467","15.8224","15.7368277748"
"Js 6h 5d","193","BTN_RESPONSE","BTN","3cAc","19.535","1","0","0","0","-4.895382","-4.041351","0"
"Js 6h 5d","193","BTN_RESPONSE","BTN","3d3h","14.2942","0.449879","0.488117","0.062004","0","-0.853268","-2.799004","-0.59004406037200008"
"Js 6h 5d","193","BTN_RESPONSE","BTN","3d3s","14.328","0.460121","0.473367","0.066512","0","-1.025928","-2.64645","-0.6616611419759999"
"Js 6h 5d","193","BTN_RESPONSE","BTN","3dAd","18.5109","0.369465","0.399006","0.231529","0","2.22664","1.31447","1.1927806444700002"
"Js 6h 5d","193","BTN_RESPONSE","BTN","3h3s","14.3305","0.469077","0.477509","0.053415","0","-1.008327","-2.687332","-0.625029056223"
"Js 6h 5d","193","BTN_RESPONSE","BTN","3h5h","3.23566","0","0.375122","0.624878","0","25.4826","25.7887","25.673875155800005"
"Js 6h 5d","193","BTN_RESPONSE","BTN","3hAh","18.5616","0.430104","0.355226","0.21467","0","1.52059","0.637215","0.67694404739"
"Js 6h 5d","193","BTN_RESPONSE","BTN","3s5s","3.22831","0","0.346405","0.653595","0","26.5302","27.6619","27.269873461500005"
"Js 6h 5d","193","BTN_RESPONSE","BTN","3sAs","18.851","0.398391","0.374706","0.226903","0","1.91928","1.42278","1.0419987820199998"
"Js 6h 5d","193","BTN_RESPONSE","BTN","4c4d","15.3726","0.331989","0.591622","0.076389","0","0.111343","-2.006435","-0.087396594869000019"
"Js 6h 5d","193","BTN_RESPONSE","BTN","4c4h","15.3471","0.342282","0.588551","0.069167","0","0.021603","-2.299236","-0.14631678915900004"
"Js 6h 5d","193","BTN_RESPONSE","BTN","4c4s","15.3182","0.354045","0.570146","0.075809","0","-0.124012","-2.347332","-0.24865383734"
"Js 6h 5d","193","BTN_RESPONSE","BTN","4c5c","21.2001","0","0.528983","0.471018","0","16.6419","15.8608","16.274004482099997"
"Js 6h 5d","193","BTN_RESPONSE","BTN","4c6c","1.60959","0","0.542368","0.457632","0","22.1997","22.1684","22.1853761184"
"Js 6h 5d","193","BTN_RESPONSE","BTN","4cAc","20.0265","0.997078","0","0.002922","0","-1.551952","-0.394871","-0.001153813062"
